# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.33449     -17.33449
       0.00892     -17.33487     -17.33487
       0.01784     -17.33603     -17.33603
       0.02676     -17.33795     -17.33795
       0.03568     -17.34064     -17.34064
       0.04460     -17.34407     -17.34407
       0.05352     -17.34824     -17.34824
       0.06244     -17.35313     -17.35313
       0.07136     -17.35874     -17.35874
       0.08028     -17.36504     -17.36504
       0.08920     -17.37200     -17.37200
       0.09812     -17.37961     -17.37961
       0.10704     -17.38785     -17.38785
       0.11596     -17.39669     -17.39669
       0.12488     -17.40610     -17.40610
       0.13380     -17.41605     -17.41605
       0.14272     -17.42652     -17.42652
       0.15164     -17.43749     -17.43749
       0.16056     -17.44892     -17.44892
       0.16948     -17.46079     -17.46079
       0.17840     -17.47306     -17.47306
       0.18732     -17.48572     -17.48572
       0.19624     -17.49873     -17.49873
       0.20516     -17.51206     -17.51206
       0.21408     -17.52569     -17.52569
       0.22300     -17.53960     -17.53960
       0.23192     -17.55375     -17.55375
       0.24084     -17.56811     -17.56811
       0.24976     -17.58268     -17.58268
       0.25868     -17.59741     -17.59741
       0.26760     -17.61230     -17.61230
       0.27652     -17.62731     -17.62731
       0.28544     -17.64243     -17.64243
       0.29436     -17.65764     -17.65764
       0.30328     -17.67290     -17.67290
       0.31220     -17.68822     -17.68822
       0.32112     -17.70356     -17.70356
       0.33004     -17.71891     -17.71891
       0.33896     -17.73425     -17.73425
       0.34788     -17.74957     -17.74957
       0.35680     -17.76485     -17.76485
       0.36572     -17.78008     -17.78008
       0.37464     -17.79523     -17.79523
       0.38356     -17.81030     -17.81030
       0.39248     -17.82528     -17.82528
       0.40140     -17.84016     -17.84016
       0.41032     -17.85491     -17.85491
       0.41924     -17.86953     -17.86953
       0.42816     -17.88401     -17.88401
       0.43708     -17.89833     -17.89833
       0.44600     -17.91250     -17.91250
       0.45492     -17.92649     -17.92649
       0.46384     -17.94030     -17.94030
       0.47276     -17.95393     -17.95393
       0.48168     -17.96735     -17.96735
       0.49060     -17.98057     -17.98057
       0.49952     -17.99358     -17.99358
       0.50844     -18.00637     -18.00637
       0.51736     -18.01893     -18.01893
       0.52628     -18.03126     -18.03126
       0.53520     -18.04335     -18.04335
       0.54412     -18.05520     -18.05520
       0.55304     -18.06679     -18.06679
       0.56196     -18.07814     -18.07814
       0.57088     -18.08922     -18.08922
       0.57980     -18.10003     -18.10003
       0.58872     -18.11057     -18.11057
       0.59764     -18.12084     -18.12084
       0.60656     -18.13084     -18.13084
       0.61548     -18.14055     -18.14055
       0.62440     -18.14997     -18.14997
       0.63332     -18.15910     -18.15910
       0.64224     -18.16794     -18.16794
       0.65116     -18.17649     -18.17649
       0.66008     -18.18473     -18.18473
       0.66900     -18.19267     -18.19267
       0.67792     -18.20031     -18.20031
       0.68684     -18.20764     -18.20764
       0.69576     -18.21466     -18.21466
       0.70468     -18.22137     -18.22137
       0.71360     -18.22776     -18.22776
       0.72252     -18.23384     -18.23384
       0.73144     -18.23960     -18.23960
       0.74036     -18.24504     -18.24504
       0.74928     -18.25016     -18.25016
       0.75820     -18.25495     -18.25495
       0.76712     -18.25942     -18.25942
       0.77604     -18.26357     -18.26357
       0.78496     -18.26738     -18.26738
       0.79388     -18.27087     -18.27087
       0.80280     -18.27403     -18.27403
       0.81172     -18.27686     -18.27686
       0.82064     -18.27935     -18.27935
       0.82956     -18.28152     -18.28152
       0.83848     -18.28335     -18.28335
       0.84740     -18.28486     -18.28486
       0.85632     -18.28602     -18.28602
       0.86524     -18.28686     -18.28686
       0.87416     -18.28736     -18.28736
       0.88308     -18.28753     -18.28753
       0.88308     -18.28753     -18.28753
       0.89570     -18.28719     -18.28719
       0.90831     -18.28619     -18.28619
       0.92093     -18.28452     -18.28452
       0.93354     -18.28219     -18.28219
       0.94616     -18.27918     -18.27918
       0.95877     -18.27551     -18.27551
       0.97139     -18.27118     -18.27118
       0.98400     -18.26618     -18.26618
       0.99662     -18.26053     -18.26053
       1.00923     -18.25421     -18.25421
       1.02185     -18.24722     -18.24722
       1.03446     -18.23959     -18.23959
       1.04708     -18.23130     -18.23130
       1.05969     -18.22235     -18.22235
       1.07231     -18.21275     -18.21275
       1.08492     -18.20251     -18.20251
       1.09754     -18.19162     -18.19162
       1.11015     -18.18009     -18.18009
       1.12277     -18.16792     -18.16792
       1.13538     -18.15511     -18.15511
       1.14800     -18.14168     -18.14168
       1.16061     -18.12761     -18.12761
       1.17323     -18.11292     -18.11292
       1.18584     -18.09761     -18.09761
       1.19846     -18.08169     -18.08169
       1.21107     -18.06515     -18.06515
       1.22369     -18.04801     -18.04801
       1.23630     -18.03027     -18.03027
       1.24892     -18.01194     -18.01194
       1.26153     -17.99302     -17.99302
       1.27415     -17.97351     -17.97351
       1.28676     -17.95343     -17.95343
       1.29937     -17.93278     -17.93278
       1.31199     -17.91157     -17.91157
       1.32460     -17.88980     -17.88980
       1.33722     -17.86749     -17.86749
       1.34983     -17.84464     -17.84464
       1.36245     -17.82126     -17.82126
       1.37506     -17.79736     -17.79736
       1.38768     -17.77295     -17.77295
       1.40029     -17.74804     -17.74804
       1.41291     -17.72264     -17.72264
       1.42552     -17.69675     -17.69675
       1.43814     -17.67040     -17.67040
       1.45075     -17.64359     -17.64359
       1.46337     -17.61633     -17.61633
       1.47598     -17.58864     -17.58864
       1.48860     -17.56053     -17.56053
       1.50121     -17.53202     -17.53202
       1.51383     -17.50312     -17.50312
       1.52644     -17.47385     -17.47385
       1.53906     -17.44421     -17.44421
       1.55167     -17.41423     -17.41423
       1.56429     -17.38394     -17.38394
       1.57690     -17.35333     -17.35333
       1.58952     -17.32244     -17.32244
       1.60213     -17.29128     -17.29128
       1.61475     -17.25988     -17.25988
       1.62736     -17.22827     -17.22827
       1.63998     -17.19645     -17.19645
       1.65259     -17.16447     -17.16447
       1.66521     -17.13233     -17.13233
       1.67782     -17.10008     -17.10008
       1.69044     -17.06775     -17.06775
       1.70305     -17.03536     -17.03536
       1.71567     -17.00295     -17.00295
       1.72828     -16.97054     -16.97054
       1.74089     -16.93818     -16.93818
       1.75351     -16.90590     -16.90590
       1.76612     -16.87376     -16.87376
       1.77874     -16.84178     -16.84178
       1.79135     -16.81002     -16.81002
       1.80397     -16.77852     -16.77852
       1.81658     -16.74733     -16.74733
       1.82920     -16.71650     -16.71650
       1.84181     -16.68609     -16.68609
       1.85443     -16.65616     -16.65616
       1.86704     -16.62679     -16.62679
       1.87966     -16.59801     -16.59801
       1.89227     -16.56990     -16.56990
       1.90489     -16.54254     -16.54254
       1.91750     -16.51599     -16.51599
       1.93012     -16.49034     -16.49034
       1.94273     -16.46566     -16.46566
       1.95535     -16.44203     -16.44203
       1.96796     -16.41955     -16.41955
       1.98058     -16.39828     -16.39828
       1.99319     -16.37831     -16.37831
       2.00581     -16.35974     -16.35974
       2.01842     -16.34262     -16.34262
       2.03104     -16.32707     -16.32707
       2.04365     -16.31314     -16.31314
       2.05627     -16.30092     -16.30092
       2.06888     -16.29046     -16.29046
       2.08150     -16.28181     -16.28181
       2.09411     -16.27504     -16.27504
       2.10673     -16.27016     -16.27016
       2.11934     -16.26722     -16.26722
       2.13196     -16.26624     -16.26624
       2.13196     -16.26624     -16.26624
       2.14088     -16.26673     -16.26673
       2.14980     -16.26820     -16.26820
       2.15872     -16.27064     -16.27064
       2.16764     -16.27405     -16.27405
       2.17656     -16.27839     -16.27839
       2.18548     -16.28366     -16.28366
       2.19440     -16.28983     -16.28983
       2.20332     -16.29687     -16.29687
       2.21224     -16.30475     -16.30475
       2.22116     -16.31344     -16.31344
