# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.53692     -17.53692
       0.00901     -17.53732     -17.53732
       0.01801     -17.53850     -17.53850
       0.02702     -17.54048     -17.54048
       0.03603     -17.54324     -17.54324
       0.04503     -17.54676     -17.54676
       0.05404     -17.55104     -17.55104
       0.06305     -17.55607     -17.55607
       0.07205     -17.56182     -17.56182
       0.08106     -17.56828     -17.56828
       0.09007     -17.57543     -17.57543
       0.09907     -17.58324     -17.58324
       0.10808     -17.59168     -17.59168
       0.11709     -17.60075     -17.60075
       0.12609     -17.61040     -17.61040
       0.13510     -17.62061     -17.62061
       0.14411     -17.63135     -17.63135
       0.15311     -17.64260     -17.64260
       0.16212     -17.65432     -17.65432
       0.17113     -17.66648     -17.66648
       0.18013     -17.67907     -17.67907
       0.18914     -17.69204     -17.69204
       0.19815     -17.70537     -17.70537
       0.20715     -17.71903     -17.71903
       0.21616     -17.73300     -17.73300
       0.22517     -17.74725     -17.74725
       0.23417     -17.76174     -17.76174
       0.24318     -17.77646     -17.77646
       0.25219     -17.79138     -17.79138
       0.26119     -17.80647     -17.80647
       0.27020     -17.82172     -17.82172
       0.27921     -17.83709     -17.83709
       0.28821     -17.85256     -17.85256
       0.29722     -17.86812     -17.86812
       0.30623     -17.88375     -17.88375
       0.31523     -17.89942     -17.89942
       0.32424     -17.91512     -17.91512
       0.33325     -17.93083     -17.93083
       0.34225     -17.94653     -17.94653
       0.35126     -17.96221     -17.96221
       0.36027     -17.97784     -17.97784
       0.36927     -17.99342     -17.99342
       0.37828     -18.00893     -18.00893
       0.38729     -18.02435     -18.02435
       0.39629     -18.03967     -18.03967
       0.40530     -18.05487     -18.05487
       0.41431     -18.06996     -18.06996
       0.42331     -18.08491     -18.08491
       0.43232     -18.09971     -18.09971
       0.44133     -18.11436     -18.11436
       0.45033     -18.12884     -18.12884
       0.45934     -18.14314     -18.14314
       0.46835     -18.15726     -18.15726
       0.47735     -18.17119     -18.17119
       0.48636     -18.18491     -18.18491
       0.49537     -18.19842     -18.19842
       0.50437     -18.21172     -18.21172
       0.51338     -18.22479     -18.22479
       0.52239     -18.23763     -18.23763
       0.53139     -18.25023     -18.25023
       0.54040     -18.26258     -18.26258
       0.54941     -18.27469     -18.27469
       0.55841     -18.28654     -18.28654
       0.56742     -18.29812     -18.29812
       0.57643     -18.30944     -18.30944
       0.58543     -18.32049     -18.32049
       0.59444     -18.33126     -18.33126
       0.60345     -18.34175     -18.34175
       0.61245     -18.35196     -18.35196
       0.62146     -18.36188     -18.36188
       0.63047     -18.37151     -18.37151
       0.63947     -18.38084     -18.38084
       0.64848     -18.38987     -18.38987
       0.65749     -18.39859     -18.39859
       0.66649     -18.40702     -18.40702
       0.67550     -18.41513     -18.41513
       0.68451     -18.42293     -18.42293
       0.69351     -18.43042     -18.43042
       0.70252     -18.43759     -18.43759
       0.71153     -18.44444     -18.44444
       0.72053     -18.45097     -18.45097
       0.72954     -18.45717     -18.45717
       0.73855     -18.46306     -18.46306
       0.74755     -18.46861     -18.46861
       0.75656     -18.47384     -18.47384
       0.76557     -18.47874     -18.47874
       0.77457     -18.48330     -18.48330
       0.78358     -18.48753     -18.48753
       0.79259     -18.49143     -18.49143
       0.80159     -18.49499     -18.49499
       0.81060     -18.49822     -18.49822
       0.81961     -18.50111     -18.50111
       0.82861     -18.50366     -18.50366
       0.83762     -18.50587     -18.50587
       0.84663     -18.50774     -18.50774
       0.85563     -18.50927     -18.50927
       0.86464     -18.51046     -18.51046
       0.87365     -18.51132     -18.51132
       0.88265     -18.51183     -18.51183
       0.89166     -18.51200     -18.51200
       0.89166     -18.51200     -18.51200
       0.90440     -18.51166     -18.51166
       0.91713     -18.51063     -18.51063
       0.92987     -18.50893     -18.50893
       0.94261     -18.50655     -18.50655
       0.95535     -18.50348     -18.50348
       0.96808     -18.49974     -18.49974
       0.98082     -18.49531     -18.49531
       0.99356     -18.49021     -18.49021
       1.00629     -18.48443     -18.48443
       1.01903     -18.47798     -18.47798
       1.03177     -18.47085     -18.47085
       1.04451     -18.46305     -18.46305
       1.05724     -18.45459     -18.45459
       1.06998     -18.44545     -18.44545
       1.08272     -18.43566     -18.43566
       1.09546     -18.42520     -18.42520
       1.10819     -18.41408     -18.41408
       1.12093     -18.40230     -18.40230
       1.13367     -18.38988     -18.38988
       1.14641     -18.37680     -18.37680
       1.15914     -18.36309     -18.36309
       1.17188     -18.34873     -18.34873
       1.18462     -18.33373     -18.33373
       1.19735     -18.31811     -18.31811
       1.21009     -18.30185     -18.30185
       1.22283     -18.28498     -18.28498
       1.23557     -18.26748     -18.26748
       1.24830     -18.24938     -18.24938
       1.26104     -18.23067     -18.23067
       1.27378     -18.21136     -18.21136
       1.28652     -18.19146     -18.19146
       1.29925     -18.17097     -18.17097
       1.31199     -18.14990     -18.14990
       1.32473     -18.12826     -18.12826
       1.33746     -18.10606     -18.10606
       1.35020     -18.08330     -18.08330
       1.36294     -18.06000     -18.06000
       1.37568     -18.03615     -18.03615
       1.38841     -18.01178     -18.01178
       1.40115     -17.98689     -17.98689
       1.41389     -17.96149     -17.96149
       1.42663     -17.93559     -17.93559
       1.43936     -17.90920     -17.90920
       1.45210     -17.88234     -17.88234
       1.46484     -17.85501     -17.85501
       1.47758     -17.82723     -17.82723
       1.49031     -17.79902     -17.79902
       1.50305     -17.77039     -17.77039
       1.51579     -17.74134     -17.74134
       1.52852     -17.71191     -17.71191
       1.54126     -17.68209     -17.68209
       1.55400     -17.65192     -17.65192
       1.56674     -17.62140     -17.62140
       1.57947     -17.59056     -17.59056
       1.59221     -17.55941     -17.55941
       1.60495     -17.52798     -17.52798
       1.61769     -17.49628     -17.49628
       1.63042     -17.46434     -17.46434
       1.64316     -17.43219     -17.43219
       1.65590     -17.39985     -17.39985
       1.66864     -17.36734     -17.36734
       1.68137     -17.33469     -17.33469
       1.69411     -17.30193     -17.30193
       1.70685     -17.26909     -17.26909
       1.71958     -17.23618     -17.23618
       1.73232     -17.20328     -17.20328
       1.74506     -17.17042     -17.17042
       1.75780     -17.13760     -17.13760
       1.77053     -17.10487     -17.10487
       1.78327     -17.07229     -17.07229
       1.79601     -17.03989     -17.03989
       1.80875     -17.00772     -17.00772
       1.82148     -16.97583     -16.97583
       1.83422     -16.94426     -16.94426
       1.84696     -16.91308     -16.91308
       1.85970     -16.88234     -16.88234
       1.87243     -16.85209     -16.85209
       1.88517     -16.82240     -16.82240
       1.89791     -16.79335     -16.79335
       1.91064     -16.76499     -16.76499
       1.92338     -16.73739     -16.73739
       1.93612     -16.71063     -16.71063
       1.94886     -16.68479     -16.68479
       1.96159     -16.65994     -16.65994
       1.97433     -16.63616     -16.63616
       1.98707     -16.61354     -16.61354
       1.99981     -16.59216     -16.59216
       2.01254     -16.57210     -16.57210
       2.02528     -16.55345     -16.55345
       2.03802     -16.53626     -16.53626
       2.05076     -16.52065     -16.52065
       2.06349     -16.50668     -16.50668
       2.07623     -16.49442     -16.49442
       2.08897     -16.48394     -16.48394
       2.10170     -16.47527     -16.47527
       2.11444     -16.46847     -16.46847
       2.12718     -16.46359     -16.46359
       2.13992     -16.46065     -16.46065
       2.15265     -16.45968     -16.45968
       2.15265     -16.45968     -16.45968
       2.16166     -16.46017     -16.46017
       2.17067     -16.46163     -16.46163
       2.17967     -16.46407     -16.46407
       2.18868     -16.46747     -16.46747
       2.19769     -16.47182     -16.47182
       2.20669     -16.47710     -16.47710
       2.21570     -16.48329     -16.48329
       2.22471     -16.49034     -16.49034
       2.23371     -16.49827     -16.49827
       2.24272     -16.50698     -16.50698
       2.25173     -16.51646     -16.51646
       2.26073     -16.52669     -16.52669
       2.26974     -16.53764     -16.53764
       2.27875     -16.54925     -16.54925
       2.28775     -16.56148     -16.56148
       2.29676     -16.57429     -16.57429
       2.30577     -16.58768     -16.58768
       2.31477     -16.60157     -16.60157
       2.32378     -16.61592     -16.61592
       2.33279     -16.63072     -16.63072
       2.34179     -16.64591     -16.64591
       2.35080     -16.66146     -16.66146
       2.35981     -16.67732     -16.67732
       2.36881     -16.69348     -16.69348
       2.37782     -16.70990     -16.70990
       2.38683     -16.72654     -16.72654
       2.39583     -16.74337     -16.74337
       2.40484     -16.76038     -16.76038
       2.41385     -16.77752     -16.77752
       2.42285     -16.79477     -16.79477
       2.43186     -16.81210     -16.81210
       2.44087     -16.82951     -16.82951
       2.44987     -16.84695     -16.84695
       2.45888     -16.86441     -16.86441
       2.46789     -16.88187     -16.88187
       2.47689     -16.89931     -16.89931
       2.48590     -16.91671     -16.91671
       2.49491     -16.93405     -16.93405
       2.50391     -16.95132     -16.95132
       2.51292     -16.96850     -16.96850
       2.52193     -16.98557     -16.98557
       2.53093     -17.00252     -17.00252
       2.53994     -17.01935     -17.01935
       2.54895     -17.03601     -17.03601
       2.55795     -17.05253     -17.05253
       2.56696     -17.06889     -17.06889
       2.57597     -17.08506     -17.08506
       2.58497     -17.10105     -17.10105
       2.59398     -17.11684     -17.11684
       2.60299     -17.13243     -17.13243
       2.61199     -17.14780     -17.14780
       2.62100     -17.16294     -17.16294
       2.63001     -17.17785     -17.17785
       2.63901     -17.19253     -17.19253
       2.64802     -17.20696     -17.20696
       2.65703     -17.22113     -17.22113
       2.66603     -17.23505     -17.23505
       2.67504     -17.24870     -17.24870
       2.68405     -17.26208     -17.26208
       2.69305     -17.27519     -17.27519
       2.70206     -17.28801     -17.28801
       2.71107     -17.30056     -17.30056
       2.72007     -17.31281     -17.31281
       2.72908     -17.32476     -17.32476
       2.73809     -17.33642     -17.33642
