# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -18.14155     -18.14155
       0.00928     -18.14196     -18.14196
       0.01855     -18.14318     -18.14318
       0.02783     -18.14523     -18.14523
       0.03711     -18.14807     -18.14807
       0.04638     -18.15172     -18.15171
       0.05566     -18.15614     -18.15614
       0.06494     -18.16133     -18.16133
       0.07421     -18.16728     -18.16728
       0.08349     -18.17396     -18.17396
       0.09277     -18.18135     -18.18135
       0.10205     -18.18943     -18.18943
       0.11132     -18.19817     -18.19817
       0.12060     -18.20754     -18.20754
       0.12988     -18.21752     -18.21752
       0.13915     -18.22809     -18.22809
       0.14843     -18.23921     -18.23921
       0.15771     -18.25085     -18.25085
       0.16698     -18.26300     -18.26300
       0.17626     -18.27560     -18.27560
       0.18554     -18.28864     -18.28864
       0.19481     -18.30208     -18.30208
       0.20409     -18.31590     -18.31590
       0.21337     -18.33006     -18.33006
       0.22264     -18.34454     -18.34454
       0.23192     -18.35932     -18.35932
       0.24120     -18.37436     -18.37436
       0.25047     -18.38963     -18.38963
       0.25975     -18.40511     -18.40511
       0.26903     -18.42078     -18.42078
       0.27831     -18.43660     -18.43660
       0.28758     -18.45257     -18.45257
       0.29686     -18.46865     -18.46865
       0.30614     -18.48482     -18.48482
       0.31541     -18.50106     -18.50106
       0.32469     -18.51736     -18.51736
       0.33397     -18.53368     -18.53368
       0.34324     -18.55002     -18.55002
       0.35252     -18.56635     -18.56635
       0.36180     -18.58265     -18.58265
       0.37107     -18.59891     -18.59891
       0.38035     -18.61511     -18.61511
       0.38963     -18.63125     -18.63125
       0.39890     -18.64730     -18.64730
       0.40818     -18.66325     -18.66325
       0.41746     -18.67908     -18.67908
       0.42674     -18.69480     -18.69480
       0.43601     -18.71037     -18.71037
       0.44529     -18.72579     -18.72579
       0.45457     -18.74105     -18.74105
       0.46384     -18.75614     -18.75614
       0.47312     -18.77104     -18.77104
       0.48240     -18.78575     -18.78575
       0.49167     -18.80027     -18.80027
       0.50095     -18.81457     -18.81457
       0.51023     -18.82866     -18.82866
       0.51950     -18.84253     -18.84253
       0.52878     -18.85616     -18.85616
       0.53806     -18.86955     -18.86955
       0.54733     -18.88269     -18.88269
       0.55661     -18.89557     -18.89557
       0.56589     -18.90820     -18.90820
       0.57516     -18.92056     -18.92056
       0.58444     -18.93265     -18.93265
       0.59372     -18.94446     -18.94446
       0.60300     -18.95599     -18.95599
       0.61227     -18.96723     -18.96723
       0.62155     -18.97818     -18.97818
       0.63083     -18.98883     -18.98883
       0.64010     -18.99919     -18.99919
       0.64938     -19.00923     -19.00923
       0.65866     -19.01897     -19.01897
       0.66793     -19.02840     -19.02840
       0.67721     -19.03751     -19.03751
       0.68649     -19.04630     -19.04630
       0.69576     -19.05477     -19.05477
       0.70504     -19.06292     -19.06292
       0.71432     -19.07073     -19.07073
       0.72359     -19.07822     -19.07822
       0.73287     -19.08537     -19.08537
       0.74215     -19.09219     -19.09219
       0.75142     -19.09867     -19.09867
       0.76070     -19.10481     -19.10481
       0.76998     -19.11062     -19.11062
       0.77926     -19.11607     -19.11607
       0.78853     -19.12119     -19.12119
       0.79781     -19.12596     -19.12596
       0.80709     -19.13038     -19.13038
       0.81636     -19.13445     -19.13445
       0.82564     -19.13817     -19.13817
       0.83492     -19.14154     -19.14154
       0.84419     -19.14456     -19.14456
       0.85347     -19.14722     -19.14722
       0.86275     -19.14953     -19.14953
       0.87202     -19.15149     -19.15149
       0.88130     -19.15309     -19.15309
       0.89058     -19.15434     -19.15434
       0.89985     -19.15523     -19.15523
       0.90913     -19.15576     -19.15576
       0.91841     -19.15594     -19.15594
       0.91841     -19.15594     -19.15594
       0.93153     -19.15558     -19.15558
       0.94465     -19.15452     -19.15452
       0.95777     -19.15274     -19.15274
       0.97089     -19.15024     -19.15024
       0.98401     -19.14704     -19.14704
       0.99712     -19.14313     -19.14313
       1.01024     -19.13851     -19.13851
       1.02336     -19.13318     -19.13318
       1.03648     -19.12714     -19.12714
       1.04960     -19.12040     -19.12040
       1.06272     -19.11296     -19.11296
       1.07584     -19.10482     -19.10482
       1.08896     -19.09598     -19.09598
       1.10208     -19.08645     -19.08645
       1.11520     -19.07622     -19.07622
       1.12832     -19.06531     -19.06531
       1.14144     -19.05371     -19.05371
       1.15456     -19.04143     -19.04143
       1.16768     -19.02847     -19.02847
       1.18080     -19.01483     -19.01483
       1.19392     -19.00053     -19.00053
       1.20704     -18.98556     -18.98556
       1.22016     -18.96993     -18.96993
       1.23327     -18.95365     -18.95365
       1.24639     -18.93672     -18.93672
       1.25951     -18.91914     -18.91914
       1.27263     -18.90093     -18.90093
       1.28575     -18.88209     -18.88209
       1.29887     -18.86262     -18.86262
       1.31199     -18.84253     -18.84253
       1.32511     -18.82184     -18.82184
       1.33823     -18.80054     -18.80054
       1.35135     -18.77865     -18.77865
       1.36447     -18.75618     -18.75618
       1.37759     -18.73312     -18.73312
       1.39071     -18.70950     -18.70950
       1.40383     -18.68533     -18.68533
       1.41695     -18.66061     -18.66061
       1.43007     -18.63535     -18.63535
       1.44319     -18.60957     -18.60957
       1.45631     -18.58327     -18.58327
       1.46943     -18.55647     -18.55647
       1.48254     -18.52919     -18.52919
       1.49566     -18.50143     -18.50143
       1.50878     -18.47321     -18.47321
       1.52190     -18.44454     -18.44454
       1.53502     -18.41544     -18.41544
       1.54814     -18.38594     -18.38594
       1.56126     -18.35603     -18.35603
       1.57438     -18.32574     -18.32574
       1.58750     -18.29509     -18.29509
       1.60062     -18.26409     -18.26409
       1.61374     -18.23278     -18.23278
       1.62686     -18.20116     -18.20116
       1.63998     -18.16927     -18.16927
       1.65310     -18.13712     -18.13712
       1.66622     -18.10474     -18.10474
       1.67934     -18.07215     -18.07215
       1.69246     -18.03939     -18.03939
       1.70558     -18.00646     -18.00646
       1.71869     -17.97341     -17.97341
       1.73181     -17.94027     -17.94027
       1.74493     -17.90707     -17.90707
       1.75805     -17.87384     -17.87384
       1.77117     -17.84061     -17.84061
       1.78429     -17.80742     -17.80742
       1.79741     -17.77432     -17.77432
       1.81053     -17.74133     -17.74133
       1.82365     -17.70850     -17.70850
       1.83677     -17.67589     -17.67589
       1.84989     -17.64353     -17.64353
       1.86301     -17.61145     -17.61145
       1.87613     -17.57974     -17.57974
       1.88925     -17.54843     -17.54843
       1.90237     -17.51758     -17.51758
       1.91549     -17.48723     -17.48723
       1.92861     -17.45748     -17.45748
       1.94173     -17.42834     -17.42834
       1.95484     -17.39989     -17.39989
       1.96796     -17.37221     -17.37221
       1.98108     -17.34535     -17.34535
       1.99420     -17.31937     -17.31937
       2.00732     -17.29437     -17.29437
       2.02044     -17.27040     -17.27040
       2.03356     -17.24754     -17.24754
       2.04668     -17.22586     -17.22586
       2.05980     -17.20543     -17.20543
       2.07292     -17.18632     -17.18632
       2.08604     -17.16860     -17.16860
       2.09916     -17.15233     -17.15233
       2.11228     -17.13758     -17.13758
       2.12540     -17.12441     -17.12441
       2.13852     -17.11287     -17.11287
       2.15164     -17.10302     -17.10302
       2.16476     -17.09489     -17.09489
       2.17788     -17.08854     -17.08854
       2.19099     -17.08398     -17.08398
       2.20411     -17.08124     -17.08124
       2.21723     -17.08033     -17.08033
       2.21723     -17.08033     -17.08033
       2.22651     -17.08079     -17.08079
       2.23579     -17.08216     -17.08216
       2.24506     -17.08443     -17.08443
       2.25434     -17.08762     -17.08762
       2.26362     -17.09169     -17.09169
       2.27289     -17.09663     -17.09663
       2.28217     -17.10242     -17.10242
       2.29145     -17.10904     -17.10904
       2.30073     -17.11646     -17.11646
