# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -18.56667     -18.56667
       0.00947     -18.56708     -18.56708
       0.01893     -18.56833     -18.56833
       0.02840     -18.57039     -18.57039
       0.03786     -18.57328     -18.57328
       0.04733     -18.57698     -18.57698
       0.05680     -18.58147     -18.58147
       0.06626     -18.58674     -18.58674
       0.07573     -18.59278     -18.59278
       0.08520     -18.59956     -18.59956
       0.09466     -18.60706     -18.60706
       0.10413     -18.61526     -18.61526
       0.11359     -18.62414     -18.62414
       0.12306     -18.63366     -18.63366
       0.13253     -18.64381     -18.64381
       0.14199     -18.65455     -18.65455
       0.15146     -18.66586     -18.66586
       0.16092     -18.67770     -18.67770
       0.17039     -18.69005     -18.69005
       0.17986     -18.70287     -18.70287
       0.18932     -18.71616     -18.71616
       0.19879     -18.72984     -18.72984
       0.20826     -18.74392     -18.74392
       0.21772     -18.75835     -18.75835
       0.22719     -18.77310     -18.77310
       0.23665     -18.78816     -18.78816
       0.24612     -18.80349     -18.80349
       0.25559     -18.81906     -18.81906
       0.26505     -18.83485     -18.83485
       0.27452     -18.85084     -18.85084
       0.28399     -18.86699     -18.86699
       0.29345     -18.88328     -18.88328
       0.30292     -18.89969     -18.89969
       0.31238     -18.91621     -18.91621
       0.32185     -18.93279     -18.93279
       0.33132     -18.94943     -18.94943
       0.34078     -18.96611     -18.96611
       0.35025     -18.98280     -18.98281
       0.35971     -18.99950     -18.99950
       0.36918     -19.01617     -19.01617
       0.37865     -19.03280     -19.03280
       0.38811     -19.04937     -19.04937
       0.39758     -19.06588     -19.06588
       0.40705     -19.08230     -19.08230
       0.41651     -19.09861     -19.09861
       0.42598     -19.11482     -19.11482
       0.43544     -19.13090     -19.13090
       0.44491     -19.14684     -19.14684
       0.45438     -19.16263     -19.16263
       0.46384     -19.17825     -19.17825
       0.47331     -19.19370     -19.19370
       0.48277     -19.20897     -19.20897
       0.49224     -19.22403     -19.22403
       0.50171     -19.23890     -19.23890
       0.51117     -19.25356     -19.25356
       0.52064     -19.26799     -19.26799
       0.53011     -19.28220     -19.28220
       0.53957     -19.29617     -19.29617
       0.54904     -19.30989     -19.30989
       0.55850     -19.32336     -19.32336
       0.56797     -19.33658     -19.33658
       0.57744     -19.34952     -19.34952
       0.58690     -19.36220     -19.36220
       0.59637     -19.37460     -19.37460
       0.60584     -19.38671     -19.38671
       0.61530     -19.39853     -19.39853
       0.62477     -19.41006     -19.41006
       0.63423     -19.42130     -19.42130
       0.64370     -19.43222     -19.43222
       0.65317     -19.44284     -19.44284
       0.66263     -19.45315     -19.45315
       0.67210     -19.46315     -19.46315
       0.68156     -19.47282     -19.47282
       0.69103     -19.48217     -19.48217
       0.70050     -19.49119     -19.49119
       0.70996     -19.49989     -19.49989
       0.71943     -19.50825     -19.50825
       0.72890     -19.51627     -19.51627
       0.73836     -19.52396     -19.52396
       0.74783     -19.53130     -19.53130
       0.75729     -19.53830     -19.53830
       0.76676     -19.54495     -19.54496
       0.77623     -19.55126     -19.55126
       0.78569     -19.55722     -19.55722
       0.79516     -19.56282     -19.56282
       0.80462     -19.56807     -19.56807
       0.81409     -19.57296     -19.57296
       0.82356     -19.57750     -19.57750
       0.83302     -19.58168     -19.58168
       0.84249     -19.58550     -19.58550
       0.85196     -19.58896     -19.58896
       0.86142     -19.59206     -19.59206
       0.87089     -19.59479     -19.59479
       0.88035     -19.59717     -19.59717
       0.88982     -19.59917     -19.59917
       0.89929     -19.60082     -19.60082
       0.90875     -19.60210     -19.60210
       0.91822     -19.60301     -19.60301
       0.92769     -19.60356     -19.60356
       0.93715     -19.60375     -19.60375
       0.93715     -19.60375     -19.60375
       0.95054     -19.60338     -19.60338
       0.96393     -19.60228     -19.60228
       0.97731     -19.60045     -19.60045
       0.99070     -19.59789     -19.59789
       1.00409     -19.59461     -19.59461
       1.01747     -19.59059     -19.59059
       1.03086     -19.58584     -19.58584
       1.04425     -19.58037     -19.58037
       1.05764     -19.57418     -19.57418
       1.07102     -19.56727     -19.56727
       1.08441     -19.55963     -19.55963
       1.09780     -19.55127     -19.55127
       1.11118     -19.54220     -19.54220
       1.12457     -19.53242     -19.53242
       1.13796     -19.52193     -19.52193
       1.15135     -19.51073     -19.51073
       1.16473     -19.49883     -19.49883
       1.17812     -19.48623     -19.48623
       1.19151     -19.47294     -19.47294
       1.20490     -19.45896     -19.45896
       1.21828     -19.44429     -19.44429
       1.23167     -19.42895     -19.42895
       1.24506     -19.41293     -19.41293
       1.25844     -19.39625     -19.39625
       1.27183     -19.37889     -19.37889
       1.28522     -19.36089     -19.36089
       1.29861     -19.34223     -19.34223
       1.31199     -19.32294     -19.32294
       1.32538     -19.30301     -19.30301
       1.33877     -19.28245     -19.28245
       1.35215     -19.26128     -19.26128
       1.36554     -19.23949     -19.23949
       1.37893     -19.21711     -19.21711
       1.39232     -19.19414     -19.19414
       1.40570     -19.17058     -19.17058
       1.41909     -19.14645     -19.14645
       1.43248     -19.12176     -19.12176
       1.44586     -19.09653     -19.09653
       1.45925     -19.07075     -19.07075
       1.47264     -19.04445     -19.04445
       1.48603     -19.01764     -19.01764
       1.49941     -18.99032     -18.99032
       1.51280     -18.96253     -18.96253
       1.52619     -18.93427     -18.93427
