# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.97255     -17.97255
       0.00919     -17.97294     -17.97294
       0.01837     -17.97413     -17.97413
       0.02756     -17.97610     -17.97610
       0.03674     -17.97886     -17.97886
       0.04593     -17.98238     -17.98238
       0.05511     -17.98667     -17.98667
       0.06430     -17.99170     -17.99170
       0.07348     -17.99745     -17.99745
       0.08267     -18.00392     -18.00392
       0.09185     -18.01107     -18.01107
       0.10104     -18.01890     -18.01890
       0.11022     -18.02737     -18.02737
       0.11941     -18.03646     -18.03646
       0.12859     -18.04615     -18.04615
       0.13778     -18.05640     -18.05640
       0.14696     -18.06718     -18.06718
       0.15615     -18.07849     -18.07849
       0.16533     -18.09027     -18.09027
       0.17452     -18.10251     -18.10251
       0.18370     -18.11517     -18.11517
       0.19289     -18.12822     -18.12822
       0.20207     -18.14165     -18.14165
       0.21126     -18.15541     -18.15541
       0.22044     -18.16949     -18.16949
       0.22963     -18.18385     -18.18385
       0.23881     -18.19847     -18.19847
       0.24800     -18.21332     -18.21332
       0.25718     -18.22838     -18.22838
       0.26637     -18.24364     -18.24364
       0.27555     -18.25905     -18.25905
       0.28474     -18.27459     -18.27459
       0.29392     -18.29025     -18.29025
       0.30311     -18.30600     -18.30600
       0.31229     -18.32182     -18.32182
       0.32148     -18.33769     -18.33769
       0.33066     -18.35360     -18.35360
       0.33985     -18.36951     -18.36951
       0.34903     -18.38542     -18.38542
       0.35822     -18.40132     -18.40132
       0.36740     -18.41718     -18.41718
       0.37659     -18.43298     -18.43298
       0.38577     -18.44872     -18.44872
       0.39496     -18.46437     -18.46437
       0.40414     -18.47993     -18.47993
       0.41333     -18.49538     -18.49538
       0.42251     -18.51071     -18.51071
       0.43170     -18.52591     -18.52591
       0.44088     -18.54096     -18.54096
       0.45007     -18.55586     -18.55586
       0.45925     -18.57059     -18.57059
       0.46844     -18.58515     -18.58515
       0.47762     -18.59952     -18.59952
       0.48681     -18.61369     -18.61369
       0.49599     -18.62766     -18.62766
       0.50518     -18.64143     -18.64143
       0.51436     -18.65497     -18.65497
       0.52355     -18.66829     -18.66829
       0.53273     -18.68137     -18.68137
       0.54192     -18.69421     -18.69421
       0.55110     -18.70680     -18.70680
       0.56029     -18.71914     -18.71914
       0.56947     -18.73123     -18.73123
       0.57866     -18.74304     -18.74304
       0.58784     -18.75459     -18.75459
       0.59703     -18.76586     -18.76586
       0.60621     -18.77685     -18.77685
       0.61540     -18.78756     -18.78756
       0.62458     -18.79797     -18.79797
       0.63377     -18.80809     -18.80809
       0.64295     -18.81792     -18.81792
       0.65214     -18.82745     -18.82745
       0.66132     -18.83667     -18.83667
       0.67051     -18.84557     -18.84557
       0.67969     -18.85417     -18.85417
       0.68888     -18.86246     -18.86246
       0.69806     -18.87043     -18.87043
       0.70725     -18.87807     -18.87807
       0.71643     -18.88540     -18.88540
       0.72562     -18.89240     -18.89240
       0.73480     -18.89907     -18.89907
       0.74399     -18.90541     -18.90541
       0.75317     -18.91142     -18.91142
       0.76236     -18.91710     -18.91710
       0.77154     -18.92244     -18.92244
       0.78073     -18.92745     -18.92745
       0.78991     -18.93211     -18.93211
       0.79910     -18.93644     -18.93644
       0.80828     -18.94042     -18.94042
       0.81747     -18.94406     -18.94406
       0.82665     -18.94736     -18.94736
       0.83584     -18.95031     -18.95031
       0.84502     -18.95292     -18.95292
       0.85421     -18.95518     -18.95518
       0.86339     -18.95710     -18.95710
       0.87258     -18.95866     -18.95866
       0.88176     -18.95988     -18.95988
