# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.34211     -17.34211
       0.00892     -17.34250     -17.34250
       0.01784     -17.34367     -17.34367
       0.02676     -17.34563     -17.34563
       0.03568     -17.34835     -17.34835
       0.04460     -17.35184     -17.35184
       0.05352     -17.35607     -17.35607
       0.06244     -17.36104     -17.36104
       0.07136     -17.36673     -17.36673
       0.08028     -17.37312     -17.37312
       0.08920     -17.38019     -17.38019
       0.09812     -17.38791     -17.38791
       0.10704     -17.39627     -17.39627
       0.11596     -17.40523     -17.40523
       0.12488     -17.41477     -17.41477
       0.13380     -17.42487     -17.42487
       0.14272     -17.43549     -17.43549
       0.15164     -17.44661     -17.44661
       0.16056     -17.45819     -17.45819
       0.16948     -17.47022     -17.47022
       0.17840     -17.48265     -17.48265
       0.18732     -17.49546     -17.49546
       0.19624     -17.50864     -17.50864
       0.20516     -17.52214     -17.52214
       0.21408     -17.53594     -17.53594
       0.22300     -17.55001     -17.55001
       0.23192     -17.56433     -17.56433
       0.24084     -17.57887     -17.57887
       0.24976     -17.59360     -17.59360
       0.25868     -17.60850     -17.60850
       0.26760     -17.62355     -17.62355
       0.27652     -17.63873     -17.63873
       0.28544     -17.65402     -17.65402
       0.29436     -17.66938     -17.66938
       0.30328     -17.68481     -17.68481
       0.31220     -17.70028     -17.70028
       0.32112     -17.71578     -17.71578
       0.33004     -17.73128     -17.73128
       0.33896     -17.74678     -17.74678
       0.34788     -17.76225     -17.76225
       0.35680     -17.77768     -17.77768
       0.36572     -17.79304     -17.79304
       0.37464     -17.80834     -17.80834
       0.38356     -17.82355     -17.82355
       0.39248     -17.83866     -17.83866
       0.40140     -17.85367     -17.85367
       0.41032     -17.86855     -17.86855
       0.41924     -17.88329     -17.88329
       0.42816     -17.89789     -17.89789
       0.43708     -17.91234     -17.91234
       0.44600     -17.92663     -17.92663
       0.45492     -17.94074     -17.94074
       0.46384     -17.95466     -17.95466
       0.47276     -17.96839     -17.96839
       0.48168     -17.98193     -17.98193
       0.49060     -17.99526     -17.99526
       0.49952     -18.00837     -18.00837
       0.50844     -18.02126     -18.02126
       0.51736     -18.03392     -18.03392
       0.52628     -18.04634     -18.04634
       0.53520     -18.05852     -18.05852
       0.54412     -18.07046     -18.07046
       0.55304     -18.08214     -18.08214
       0.56196     -18.09357     -18.09357
       0.57088     -18.10473     -18.10473
       0.57980     -18.11562     -18.11562
       0.58872     -18.12624     -18.12624
       0.59764     -18.13658     -18.13658
       0.60656     -18.14665     -18.14665
       0.61548     -18.15643     -18.15643
       0.62440     -18.16592     -18.16592
       0.63332     -18.17511     -18.17511
       0.64224     -18.18402     -18.18402
       0.65116     -18.19262     -18.19262
       0.66008     -18.20092     -18.20092
       0.66900     -18.20892     -18.20892
       0.67792     -18.21660     -18.21660
       0.68684     -18.22398     -18.22398
       0.69576     -18.23105     -18.23105
       0.70468     -18.23781     -18.23781
       0.71360     -18.24424     -18.24424
       0.72252     -18.25036     -18.25036
       0.73144     -18.25616     -18.25616
       0.74036     -18.26163     -18.26163
       0.74928     -18.26678     -18.26678
       0.75820     -18.27161     -18.27161
       0.76712     -18.27611     -18.27611
       0.77604     -18.28028     -18.28028
       0.78496     -18.28412     -18.28412
       0.79388     -18.28763     -18.28763
       0.80280     -18.29081     -18.29081
       0.81172     -18.29366     -18.29366
       0.82064     -18.29617     -18.29617
       0.82956     -18.29835     -18.29835
       0.83848     -18.30020     -18.30020
       0.84740     -18.30171     -18.30171
       0.85632     -18.30289     -18.30289
       0.86524     -18.30373     -18.30373
       0.87416     -18.30423     -18.30423
       0.88308     -18.30440     -18.30440
       0.88308     -18.30440     -18.30440
       0.89570     -18.30406     -18.30406
       0.90831     -18.30306     -18.30306
       0.92093     -18.30137     -18.30137
       0.93354     -18.29902     -18.29902
       0.94616     -18.29600     -18.29600
       0.95877     -18.29231     -18.29231
       0.97139     -18.28795     -18.28795
       0.98400     -18.28292     -18.28292
       0.99662     -18.27722     -18.27722
       1.00923     -18.27086     -18.27086
       1.02185     -18.26383     -18.26383
       1.03446     -18.25615     -18.25615
       1.04708     -18.24780     -18.24780
       1.05969     -18.23880     -18.23880
       1.07231     -18.22914     -18.22914
       1.08492     -18.21883     -18.21883
       1.09754     -18.20787     -18.20787
       1.11015     -18.19626     -18.19626
       1.12277     -18.18401     -18.18401
       1.13538     -18.17111     -18.17111
       1.14800     -18.15759     -18.15759
       1.16061     -18.14343     -18.14343
       1.17323     -18.12864     -18.12864
       1.18584     -18.11322     -18.11322
       1.19846     -18.09719     -18.09719
       1.21107     -18.08054     -18.08054
       1.22369     -18.06328     -18.06328
       1.23630     -18.04542     -18.04542
       1.24892     -18.02696     -18.02696
       1.26153     -18.00790     -18.00790
       1.27415     -17.98826     -17.98826
       1.28676     -17.96803     -17.96803
       1.29937     -17.94723     -17.94723
       1.31199     -17.92587     -17.92587
       1.32460     -17.90394     -17.90394
       1.33722     -17.88147     -17.88147
       1.34983     -17.85844     -17.85844
       1.36245     -17.83490     -17.83490
       1.37506     -17.81082     -17.81082
       1.38768     -17.78622     -17.78622
       1.40029     -17.76112     -17.76112
       1.41291     -17.73552     -17.73552
       1.42552     -17.70943     -17.70943
       1.43814     -17.68287     -17.68287
       1.45075     -17.65584     -17.65584
       1.46337     -17.62836     -17.62836
       1.47598     -17.60045     -17.60045
       1.48860     -17.57210     -17.57210
       1.50121     -17.54335     -17.54335
       1.51383     -17.51421     -17.51421
       1.52644     -17.48468     -17.48468
       1.53906     -17.45478     -17.45478
       1.55167     -17.42453     -17.42453
       1.56429     -17.39395     -17.39395
       1.57690     -17.36307     -17.36307
       1.58952     -17.33189     -17.33189
       1.60213     -17.30045     -17.30045
       1.61475     -17.26875     -17.26875
       1.62736     -17.23682     -17.23682
       1.63998     -17.20468     -17.20468
       1.65259     -17.17237     -17.17237
       1.66521     -17.13991     -17.13991
       1.67782     -17.10731     -17.10731
       1.69044     -17.07462     -17.07462
       1.70305     -17.04187     -17.04187
       1.71567     -17.00908     -17.00908
       1.72828     -16.97630     -16.97630
       1.74089     -16.94356     -16.94356
       1.75351     -16.91090     -16.91090
       1.76612     -16.87835     -16.87835
