# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -18.40335     -18.40335
       0.00937     -18.40376     -18.40376
       0.01874     -18.40500     -18.40500
       0.02811     -18.40705     -18.40705
       0.03748     -18.40992     -18.40992
       0.04685     -18.41360     -18.41360
       0.05622     -18.41807     -18.41807
       0.06559     -18.42331     -18.42331
       0.07496     -18.42931     -18.42931
       0.08434     -18.43605     -18.43605
       0.09371     -18.44351     -18.44351
       0.10308     -18.45166     -18.45166
       0.11245     -18.46049     -18.46049
       0.12182     -18.46996     -18.46996
       0.13119     -18.48004     -18.48004
       0.14056     -18.49072     -18.49072
       0.14993     -18.50196     -18.50196
       0.15930     -18.51373     -18.51373
       0.16867     -18.52600     -18.52600
       0.17804     -18.53873     -18.53873
       0.18741     -18.55191     -18.55191
       0.19678     -18.56551     -18.56551
       0.20615     -18.57948     -18.57948
       0.21552     -18.59381     -18.59381
       0.22489     -18.60846     -18.60846
       0.23426     -18.62341     -18.62341
       0.24363     -18.63863     -18.63863
       0.25301     -18.65408     -18.65408
       0.26238     -18.66976     -18.66976
       0.27175     -18.68562     -18.68562
       0.28112     -18.70165     -18.70165
       0.29049     -18.71782     -18.71782
       0.29986     -18.73411     -18.73411
       0.30923     -18.75049     -18.75049
       0.31860     -18.76694     -18.76694
       0.32797     -18.78345     -18.78345
       0.33734     -18.79999     -18.79999
       0.34671     -18.81655     -18.81655
       0.35608     -18.83309     -18.83309
       0.36545     -18.84962     -18.84962
       0.37482     -18.86611     -18.86611
       0.38419     -18.88254     -18.88254
       0.39356     -18.89890     -18.89890
       0.40293     -18.91517     -18.91517
       0.41230     -18.93135     -18.93135
       0.42168     -18.94741     -18.94741
       0.43105     -18.96335     -18.96335
       0.44042     -18.97915     -18.97915
       0.44979     -18.99479     -18.99479
       0.45916     -19.01027     -19.01027
       0.46853     -19.02558     -19.02558
       0.47790     -19.04071     -19.04071
       0.48727     -19.05564     -19.05564
       0.49664     -19.07037     -19.07037
       0.50601     -19.08489     -19.08489
       0.51538     -19.09919     -19.09919
       0.52475     -19.11326     -19.11326
       0.53412     -19.12709     -19.12709
       0.54349     -19.14068     -19.14068
       0.55286     -19.15402     -19.15402
       0.56223     -19.16711     -19.16711
       0.57160     -19.17993     -19.17993
       0.58097     -19.19248     -19.19248
       0.59035     -19.20476     -19.20476
       0.59972     -19.21675     -19.21675
       0.60909     -19.22846     -19.22846
       0.61846     -19.23987     -19.23987
       0.62783     -19.25099     -19.25099
       0.63720     -19.26181     -19.26181
       0.64657     -19.27233     -19.27233
       0.65594     -19.28253     -19.28253
       0.66531     -19.29243     -19.29243
       0.67468     -19.30200     -19.30200
       0.68405     -19.31126     -19.31126
       0.69342     -19.32019     -19.32019
       0.70279     -19.32879     -19.32879
       0.71216     -19.33707     -19.33707
       0.72153     -19.34501     -19.34501
       0.73090     -19.35262     -19.35262
       0.74027     -19.35989     -19.35989
       0.74964     -19.36682     -19.36682
       0.75902     -19.37340     -19.37340
       0.76839     -19.37964     -19.37964
       0.77776     -19.38554     -19.38554
       0.78713     -19.39108     -19.39108
       0.79650     -19.39627     -19.39627
       0.80587     -19.40112     -19.40112
       0.81524     -19.40561     -19.40561
       0.82461     -19.40975     -19.40975
       0.83398     -19.41353     -19.41353
       0.84335     -19.41695     -19.41695
       0.85272     -19.42002     -19.42002
       0.86209     -19.42273     -19.42273
       0.87146     -19.42508     -19.42508
       0.88083     -19.42707     -19.42707
       0.89020     -19.42869     -19.42869
       0.89957     -19.42996     -19.42996
       0.90894     -19.43086     -19.43086
       0.91831     -19.43141     -19.43141
       0.92769     -19.43159     -19.43159
       0.92769     -19.43159     -19.43159
       0.94094     -19.43122     -19.43122
       0.95419     -19.43014     -19.43014
       0.96744     -19.42833     -19.42833
       0.98069     -19.42580     -19.42580
       0.99394     -19.42254     -19.42254
       1.00720     -19.41857     -19.41857
       1.02045     -19.41387     -19.41387
       1.03370     -19.40846     -19.40846
       1.04695     -19.40233     -19.40233
       1.06020     -19.39548     -19.39548
       1.07346     -19.38792     -19.38792
       1.08671     -19.37965     -19.37965
       1.09996     -19.37067     -19.37067
       1.11321     -19.36098     -19.36098
       1.12646     -19.35060     -19.35060
       1.13972     -19.33951     -19.33951
       1.15297     -19.32773     -19.32773
       1.16622     -19.31526     -19.31526
       1.17947     -19.30209     -19.30209
       1.19272     -19.28825     -19.28825
       1.20598     -19.27373     -19.27373
       1.21923     -19.25853     -19.25853
       1.23248     -19.24267     -19.24267
       1.24573     -19.22614     -19.22614
       1.25898     -19.20895     -19.20895
       1.27224     -19.19111     -19.19111
       1.28549     -19.17263     -19.17263
       1.29874     -19.15351     -19.15351
       1.31199     -19.13375     -19.13375
       1.32524     -19.11338     -19.11338
       1.33850     -19.09239     -19.09239
       1.35175     -19.07079     -19.07079
       1.36500     -19.04860     -19.04860
       1.37825     -19.02581     -19.02581
       1.39150     -19.00245     -19.00245
       1.40476     -18.97851     -18.97851
       1.41801     -18.95401     -18.95401
       1.43126     -18.92897     -18.92897
       1.44451     -18.90338     -18.90338
       1.45776     -18.87728     -18.87728
       1.47102     -18.85066     -18.85066
       1.48427     -18.82354     -18.82354
       1.49752     -18.79593     -18.79593
       1.51077     -18.76785     -18.76785
       1.52402     -18.73931     -18.73931
       1.53728     -18.71033     -18.71033
       1.55053     -18.68092     -18.68092
       1.56378     -18.65111     -18.65111
       1.57703     -18.62090     -18.62090
       1.59028     -18.59032     -18.59032
       1.60354     -18.55939     -18.55939
       1.61679     -18.52812     -18.52812
       1.63004     -18.49654     -18.49654
       1.64329     -18.46467     -18.46467
       1.65654     -18.43253     -18.43253
       1.66980     -18.40015     -18.40015
       1.68305     -18.36756     -18.36756
       1.69630     -18.33477     -18.33477
       1.70955     -18.30182     -18.30182
       1.72280     -18.26873     -18.26873
       1.73606     -18.23553     -18.23553
       1.74931     -18.20227     -18.20227
       1.76256     -18.16895     -18.16895
       1.77581     -18.13563     -18.13563
       1.78906     -18.10235     -18.10235
       1.80231     -18.06913     -18.06913
       1.81557     -18.03601     -18.03601
       1.82882     -18.00304     -18.00304
       1.84207     -17.97026     -17.97026
       1.85532     -17.93772     -17.93772
       1.86857     -17.90545     -17.90545
       1.88183     -17.87351     -17.87351
       1.89508     -17.84195     -17.84195
       1.90833     -17.81081     -17.81081
       1.92158     -17.78016     -17.78016
       1.93483     -17.75006     -17.75006
       1.94809     -17.72055     -17.72055
       1.96134     -17.69170     -17.69170
       1.97459     -17.66358     -17.66358
       1.98784     -17.63622     -17.63622
       2.00109     -17.60971     -17.60971
       2.01435     -17.58413     -17.58413
       2.02760     -17.55953     -17.55953
       2.04085     -17.53596     -17.53596
       2.05410     -17.51351     -17.51351
       2.06735     -17.49224     -17.49224
       2.08061     -17.47222     -17.47222
       2.09386     -17.45352     -17.45352
       2.10711     -17.43618     -17.43618
       2.12036     -17.42029     -17.42029
       2.13361     -17.40590     -17.40590
       2.14687     -17.39305     -17.39305
       2.16012     -17.38180     -17.38180
       2.17337     -17.37221     -17.37221
       2.18662     -17.36431     -17.36431
       2.19987     -17.35811     -17.35811
       2.21313     -17.35367     -17.35367
       2.22638     -17.35100     -17.35100
       2.23963     -17.35010     -17.35010
       2.23963     -17.35010     -17.35010
       2.24900     -17.35055     -17.35055
       2.25837     -17.35189     -17.35189
       2.26774     -17.35411     -17.35411
       2.27711     -17.35720     -17.35720
       2.28648     -17.36117     -17.36117
       2.29585     -17.36598     -17.36598
       2.30522     -17.37162     -17.37162
       2.31459     -17.37807     -17.37807
       2.32396     -17.38530     -17.38530
       2.33334     -17.39329     -17.39329
       2.34271     -17.40202     -17.40202
       2.35208     -17.41145     -17.41145
       2.36145     -17.42156     -17.42156
       2.37082     -17.43232     -17.43232
       2.38019     -17.44367     -17.44367
       2.38956     -17.45560     -17.45560
       2.39893     -17.46808     -17.46808
       2.40830     -17.48106     -17.48106
       2.41767     -17.49451     -17.49451
       2.42704     -17.50842     -17.50842
       2.43641     -17.52273     -17.52273
       2.44578     -17.53742     -17.53742
       2.45515     -17.55245     -17.55245
       2.46452     -17.56779     -17.56779
       2.47389     -17.58342     -17.58342
       2.48326     -17.59931     -17.59931
       2.49263     -17.61542     -17.61542
       2.50201     -17.63172     -17.63172
       2.51138     -17.64819     -17.64819
       2.52075     -17.66482     -17.66482
       2.53012     -17.68155     -17.68155
       2.53949     -17.69839     -17.69839
       2.54886     -17.71531     -17.71531
       2.55823     -17.73227     -17.73227
       2.56760     -17.74926     -17.74926
       2.57697     -17.76626     -17.76626
       2.58634     -17.78325     -17.78325
       2.59571     -17.80022     -17.80022
       2.60508     -17.81713     -17.81713
       2.61445     -17.83399     -17.83399
       2.62382     -17.85077     -17.85077
       2.63319     -17.86747     -17.86747
       2.64256     -17.88405     -17.88405
       2.65193     -17.90052     -17.90052
       2.66130     -17.91685     -17.91685
       2.67068     -17.93305     -17.93305
       2.68005     -17.94908     -17.94908
       2.68942     -17.96495     -17.96495
       2.69879     -17.98064     -17.98064
       2.70816     -17.99614     -17.99614
       2.71753     -18.01144     -18.01144
       2.72690     -18.02653     -18.02653
       2.73627     -18.04141     -18.04141
       2.74564     -18.05606     -18.05606
       2.75501     -18.07048     -18.07048
       2.76438     -18.08467     -18.08467
       2.77375     -18.09860     -18.09860
       2.78312     -18.11229     -18.11229
       2.79249     -18.12571     -18.12571
       2.80186     -18.13887     -18.13887
       2.81123     -18.15175     -18.15175
       2.82060     -18.16436     -18.16436
       2.82997     -18.17668     -18.17668
       2.83935     -18.18871     -18.18871
       2.84872     -18.20045     -18.20045
       2.85809     -18.21189     -18.21189
       2.86746     -18.22303     -18.22303
       2.87683     -18.23387     -18.23387
       2.88620     -18.24439     -18.24439
       2.89557     -18.25461     -18.25461
       2.90494     -18.26450     -18.26450
       2.91431     -18.27407     -18.27407
       2.92368     -18.28332     -18.28332
       2.93305     -18.29225     -18.29225
       2.94242     -18.30084     -18.30084
       2.95179     -18.30911     -18.30911
       2.96116     -18.31704     -18.31704
       2.97053     -18.32463     -18.32463
       2.97990     -18.33188     -18.33188
       2.98927     -18.33879     -18.33879
       2.99864     -18.34536     -18.34536
       3.00802     -18.35159     -18.35159
       3.01739     -18.35746     -18.35746
       3.02676     -18.36299     -18.36299
       3.03613     -18.36817     -18.36817
       3.04550     -18.37300     -18.37300
       3.05487     -18.37747     -18.37747
       3.06424     -18.38160     -18.38160
       3.07361     -18.38537     -18.38537
       3.08298     -18.38878     -18.38878
       3.09235     -18.39183     -18.39183
       3.10172     -18.39452     -18.39452
       3.11109     -18.39686     -18.39686
       3.12046     -18.39884     -18.39884
       3.12983     -18.40046     -18.40046
       3.13920     -18.40172     -18.40172
       3.14857     -18.40262     -18.40262
       3.15794     -18.40317     -18.40317
       3.16731     -18.40335     -18.40335
# Band    2
       3.16731     -18.34747     -18.34747
       3.15794     -18.34728     -18.34728
       3.14857     -18.34675     -18.34675
       3.13920     -18.34586     -18.34586
       3.12983     -18.34461     -18.34461
       3.12046     -18.34300     -18.34300
       3.11109     -18.34104     -18.34104
       3.10172     -18.33872     -18.33872
       3.09235     -18.33605     -18.33605
       3.08298     -18.33303     -18.33303
       3.07361     -18.32965     -18.32965
       3.06424     -18.32591     -18.32591
       3.05487     -18.32183     -18.32183
       3.04550     -18.31740     -18.31740
       3.03613     -18.31262     -18.31262
       3.02676     -18.30749     -18.30749
       3.01739     -18.30201     -18.30201
       3.00802     -18.29619     -18.29619
       2.99864     -18.29003     -18.29003
       2.98927     -18.28352     -18.28352
       2.97990     -18.27667     -18.27667
       2.97053     -18.26949     -18.26949
       2.96116     -18.26197     -18.26197
       2.95179     -18.25411     -18.25411
       2.94242     -18.24593     -18.24593
       2.93305     -18.23742     -18.23742
       2.92368     -18.22858     -18.22858
       2.91431     -18.21942     -18.21942
       2.90494     -18.20994     -18.20994
       2.89557     -18.20015     -18.20015
       2.88620     -18.19003     -18.19003
       2.87683     -18.17961     -18.17961
       2.86746     -18.16889     -18.16889
       2.85809     -18.15786     -18.15786
       2.84872     -18.14653     -18.14653
       2.83935     -18.13492     -18.13492
       2.82997     -18.12301     -18.12301
       2.82060     -18.11081     -18.11081
       2.81123     -18.09834     -18.09834
       2.80186     -18.08559     -18.08559
       2.79249     -18.07257     -18.07257
       2.78312     -18.05929     -18.05929
       2.77375     -18.04576     -18.04576
       2.76438     -18.03198     -18.03198
       2.75501     -18.01795     -18.01795
       2.74564     -18.00368     -18.00368
       2.73627     -17.98919     -17.98919
       2.72690     -17.97448     -17.97448
       2.71753     -17.95955     -17.95955
       2.70816     -17.94442     -17.94442
       2.69879     -17.92910     -17.92910
       2.68942     -17.91359     -17.91359
       2.68005     -17.89790     -17.89790
       2.67068     -17.88206     -17.88206
       2.66130     -17.86606     -17.86606
       2.65193     -17.84991     -17.84991
       2.64256     -17.83365     -17.83365
       2.63319     -17.81727     -17.81727
       2.62382     -17.80078     -17.80078
       2.61445     -17.78421     -17.78421
       2.60508     -17.76756     -17.76756
       2.59571     -17.75085     -17.75085
       2.58634     -17.73410     -17.73410
       2.57697     -17.71733     -17.71733
       2.56760     -17.70056     -17.70056
       2.55823     -17.68379     -17.68379
       2.54886     -17.66708     -17.66708
       2.53949     -17.65041     -17.65041
       2.53012     -17.63381     -17.63381
       2.52075     -17.61731     -17.61731
       2.51138     -17.60091     -17.60091
       2.50201     -17.58468     -17.58468
       2.49263     -17.56862     -17.56862
       2.48326     -17.55276     -17.55276
       2.47389     -17.53711     -17.53711
       2.46452     -17.52173     -17.52173
       2.45515     -17.50662     -17.50662
       2.44578     -17.49182     -17.49182
       2.43641     -17.47737     -17.47737
       2.42704     -17.46329     -17.46329
       2.41767     -17.44962     -17.44962
       2.40830     -17.43639     -17.43639
       2.39893     -17.42363     -17.42363
       2.38956     -17.41137     -17.41137
       2.38019     -17.39964     -17.39964
       2.37082     -17.38850     -17.38850
       2.36145     -17.37794     -17.37794
       2.35208     -17.36802     -17.36802
       2.34271     -17.35876     -17.35876
       2.33334     -17.35019     -17.35019
       2.32396     -17.34234     -17.34234
       2.31459     -17.33525     -17.33525
