# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.97693     -17.97693
       0.00919     -17.97733     -17.97733
       0.01837     -17.97854     -17.97854
       0.02756     -17.98056     -17.98056
       0.03674     -17.98336     -17.98336
       0.04593     -17.98695     -17.98695
       0.05511     -17.99132     -17.99132
       0.06430     -17.99644     -17.99644
       0.07348     -18.00231     -18.00231
       0.08267     -18.00888     -18.00888
       0.09185     -18.01617     -18.01617
       0.10104     -18.02413     -18.02413
       0.11022     -18.03275     -18.03275
       0.11941     -18.04200     -18.04200
       0.12859     -18.05185     -18.05185
       0.13778     -18.06228     -18.06228
       0.14696     -18.07325     -18.07325
       0.15615     -18.08473     -18.08473
       0.16533     -18.09671     -18.09671
       0.17452     -18.10914     -18.10914
       0.18370     -18.12200     -18.12200
       0.19289     -18.13526     -18.13526
       0.20207     -18.14889     -18.14889
       0.21126     -18.16286     -18.16286
       0.22044     -18.17715     -18.17715
       0.22963     -18.19172     -18.19172
       0.23881     -18.20655     -18.20655
       0.24800     -18.22162     -18.22162
       0.25718     -18.23689     -18.23689
       0.26637     -18.25234     -18.25234
       0.27555     -18.26795     -18.26795
       0.28474     -18.28370     -18.28370
       0.29392     -18.29956     -18.29956
       0.30311     -18.31551     -18.31551
       0.31229     -18.33153     -18.33153
       0.32148     -18.34760     -18.34760
       0.33066     -18.36370     -18.36370
       0.33985     -18.37981     -18.37981
       0.34903     -18.39592     -18.39592
       0.35822     -18.41200     -18.41200
       0.36740     -18.42804     -18.42804
       0.37659     -18.44402     -18.44402
       0.38577     -18.45994     -18.45994
       0.39496     -18.47577     -18.47577
       0.40414     -18.49150     -18.49150
       0.41333     -18.50712     -18.50712
       0.42251     -18.52261     -18.52261
       0.43170     -18.53797     -18.53797
       0.44088     -18.55318     -18.55318
       0.45007     -18.56823     -18.56823
       0.45925     -18.58311     -18.58311
       0.46844     -18.59781     -18.59781
       0.47762     -18.61232     -18.61232
       0.48681     -18.62663     -18.62663
       0.49599     -18.64074     -18.64074
       0.50518     -18.65464     -18.65464
       0.51436     -18.66831     -18.66831
       0.52355     -18.68175     -18.68175
       0.53273     -18.69496     -18.69496
       0.54192     -18.70792     -18.70792
       0.55110     -18.72063     -18.72063
       0.56029     -18.73308     -18.73308
       0.56947     -18.74527     -18.74527
       0.57866     -18.75719     -18.75719
       0.58784     -18.76884     -18.76884
       0.59703     -18.78021     -18.78021
       0.60621     -18.79130     -18.79130
       0.61540     -18.80210     -18.80210
       0.62458     -18.81260     -18.81260
       0.63377     -18.82281     -18.82281
       0.64295     -18.83271     -18.83271
       0.65214     -18.84232     -18.84232
       0.66132     -18.85161     -18.85161
       0.67051     -18.86060     -18.86060
       0.67969     -18.86927     -18.86927
       0.68888     -18.87762     -18.87762
       0.69806     -18.88566     -18.88566
       0.70725     -18.89337     -18.89337
       0.71643     -18.90075     -18.90075
       0.72562     -18.90781     -18.90781
       0.73480     -18.91453     -18.91453
       0.74399     -18.92092     -18.92092
       0.75317     -18.92698     -18.92698
       0.76236     -18.93270     -18.93270
       0.77154     -18.93808     -18.93808
       0.78073     -18.94313     -18.94313
       0.78991     -18.94783     -18.94783
       0.79910     -18.95219     -18.95219
       0.80828     -18.95620     -18.95620
       0.81747     -18.95987     -18.95987
       0.82665     -18.96320     -18.96320
       0.83584     -18.96617     -18.96617
       0.84502     -18.96880     -18.96880
       0.85421     -18.97108     -18.97108
       0.86339     -18.97301     -18.97301
       0.87258     -18.97459     -18.97459
       0.88176     -18.97582     -18.97582
       0.89095     -18.97670     -18.97670
       0.90013     -18.97722     -18.97722
       0.90932     -18.97740     -18.97740
       0.90932     -18.97740     -18.97740
       0.92230     -18.97705     -18.97705
       0.93529     -18.97600     -18.97600
       0.94828     -18.97424     -18.97424
       0.96127     -18.97178     -18.97178
       0.97426     -18.96862     -18.96862
       0.98725     -18.96476     -18.96476
       1.00024     -18.96020     -18.96021
       1.01323     -18.95495     -18.95495
       1.02622     -18.94900     -18.94900
       1.03921     -18.94235     -18.94235
       1.05220     -18.93501     -18.93501
       1.06519     -18.92698     -18.92698
       1.07818     -18.91827     -18.91827
       1.09117     -18.90886     -18.90886
       1.10416     -18.89878     -18.89878
       1.11715     -18.88801     -18.88801
       1.13014     -18.87657     -18.87657
       1.14313     -18.86445     -18.86445
       1.15612     -18.85167     -18.85167
       1.16911     -18.83822     -18.83822
       1.18210     -18.82410     -18.82410
       1.19509     -18.80933     -18.80933
       1.20807     -18.79392     -18.79392
       1.22106     -18.77784     -18.77784
       1.23405     -18.76113     -18.76113
       1.24704     -18.74378     -18.74378
       1.26003     -18.72581     -18.72581
       1.27302     -18.70720     -18.70720
       1.28601     -18.68799     -18.68799
       1.29900     -18.66816     -18.66816
       1.31199     -18.64773     -18.64773
       1.32498     -18.62670     -18.62670
       1.33797     -18.60509     -18.60509
       1.35096     -18.58289     -18.58289
       1.36395     -18.56012     -18.56012
       1.37694     -18.53679     -18.53679
       1.38993     -18.51290     -18.51290
       1.40292     -18.48847     -18.48847
       1.41591     -18.46351     -18.46351
       1.42890     -18.43803     -18.43803
       1.44189     -18.41204     -18.41204
       1.45488     -18.38555     -18.38555
       1.46787     -18.35857     -18.35857
       1.48086     -18.33112     -18.33112
       1.49384     -18.30320     -18.30320
