# Kpath             Spin-Up       Spin-Down
# Band    1
       0.58312     -18.01672     -18.01672
       0.59195     -18.02697     -18.02697
       0.60079     -18.03694     -18.03694
       0.60962     -18.04662     -18.04662
       0.61846     -18.05603     -18.05603
       0.62729     -18.06513     -18.06513
       0.63613     -18.07395     -18.07395
       0.64496     -18.08247     -18.08247
       0.65380     -18.09070     -18.09070
       0.66263     -18.09862     -18.09862
       0.67147     -18.10623     -18.10623
       0.68030     -18.11354     -18.11354
       0.68914     -18.12054     -18.12054
       0.69797     -18.12723     -18.12723
       0.70681     -18.13361     -18.13361
       0.71564     -18.13967     -18.13967
       0.72448     -18.14541     -18.14541
       0.73331     -18.15083     -18.15083
       0.74215     -18.15593     -18.15593
       0.75098     -18.16071     -18.16071
       0.75982     -18.16517     -18.16517
       0.76865     -18.16930     -18.16930
       0.77749     -18.17310     -18.17310
       0.78632     -18.17658     -18.17658
       0.79516     -18.17973     -18.17973
       0.80399     -18.18255     -18.18255
       0.81283     -18.18504     -18.18504
       0.82166     -18.18720     -18.18720
       0.83050     -18.18903     -18.18903
       0.83933     -18.19053     -18.19053
       0.84817     -18.19169     -18.19169
       0.85700     -18.19253     -18.19253
       0.86584     -18.19303     -18.19303
       0.87467     -18.19319     -18.19319
       0.87467     -18.19319     -18.19319
       0.88717     -18.19286     -18.19286
       0.89966     -18.19186     -18.19186
       0.91216     -18.19020     -18.19020
       0.92465     -18.18787     -18.18787
       0.93715     -18.18487     -18.18487
       0.94964     -18.18122     -18.18122
       0.96214     -18.17689     -18.17689
       0.97463     -18.17191     -18.17191
       0.98713     -18.16627     -18.16627
       0.99962     -18.15997     -18.15997
       1.01212     -18.15301     -18.15301
       1.02461     -18.14540     -18.14540
       1.03711     -18.13713     -18.13713
       1.04960     -18.12821     -18.12821
       1.06210     -18.11864     -18.11864
       1.07459     -18.10843     -18.10843
       1.08708     -18.09757     -18.09757
       1.09958     -18.08607     -18.08607
       1.11207     -18.07393     -18.07393
       1.12457     -18.06116     -18.06116
       1.13706     -18.04775     -18.04775
       1.14956     -18.03372     -18.03372
       1.16205     -18.01907     -18.01907
       1.17455     -18.00379     -18.00379
       1.18704     -17.98790     -17.98790
       1.19954     -17.97140     -17.97140
       1.21203     -17.95429     -17.95429
       1.22453     -17.93658     -17.93658
       1.23702     -17.91828     -17.91828
       1.24952     -17.89939     -17.89939
       1.26201     -17.87991     -17.87991
       1.27451     -17.85986     -17.85986
       1.28700     -17.83924     -17.83924
       1.29949     -17.81805     -17.81805
       1.31199     -17.79630     -17.79630
       1.32448     -17.77401     -17.77401
       1.33698     -17.75117     -17.75117
       1.34947     -17.72780     -17.72780
       1.36197     -17.70390     -17.70390
       1.37446     -17.67950     -17.67950
       1.38696     -17.65458     -17.65458
       1.39945     -17.62916     -17.62916
       1.41195     -17.60326     -17.60326
       1.42444     -17.57688     -17.57688
       1.43694     -17.55005     -17.55005
       1.44943     -17.52275     -17.52275
       1.46193     -17.49501     -17.49501
       1.47442     -17.46685     -17.46685
       1.48692     -17.43827     -17.43827
       1.49941     -17.40929     -17.40929
       1.51190     -17.37994     -17.37994
       1.52440     -17.35020     -17.35020
       1.53689     -17.32011     -17.32011
       1.54939     -17.28969     -17.28969
       1.56188     -17.25895     -17.25895
       1.57438     -17.22790     -17.22790
       1.58687     -17.19659     -17.19659
       1.59937     -17.16501     -17.16501
       1.61186     -17.13319     -17.13319
       1.62436     -17.10115     -17.10115
       1.63685     -17.06893     -17.06893
       1.64935     -17.03654     -17.03654
       1.66184     -17.00402     -17.00402
       1.67434     -16.97138     -16.97138
       1.68683     -16.93867     -16.93867
       1.69933     -16.90591     -16.90591
       1.71182     -16.87314     -16.87314
       1.72431     -16.84038     -16.84038
       1.73681     -16.80769     -16.80769
       1.74930     -16.77511     -16.77511
       1.76180     -16.74266     -16.74266
       1.77429     -16.71041     -16.71041
       1.78679     -16.67839     -16.67839
       1.79928     -16.64665     -16.64665
       1.81178     -16.61526     -16.61526
       1.82427     -16.58425     -16.58425
       1.83677     -16.55370     -16.55370
       1.84926     -16.52368     -16.52368
       1.86176     -16.49424     -16.49424
       1.87425     -16.46545     -16.46545
       1.88675     -16.43738     -16.43738
       1.89924     -16.41012     -16.41012
       1.91174     -16.38374     -16.38374
       1.92423     -16.35833     -16.35833
       1.93673     -16.33397     -16.33397
       1.94922     -16.31075     -16.31075
       1.96171     -16.28876     -16.28876
       1.97421     -16.26810     -16.26810
       1.98670     -16.24885     -16.24885
       1.99920     -16.23109     -16.23109
       2.01169     -16.21492     -16.21492
       2.02419     -16.20043     -16.20043
       2.03668     -16.18770     -16.18770
       2.04918     -16.17678     -16.17678
       2.06167     -16.16775     -16.16775
       2.07417     -16.16068     -16.16068
       2.08666     -16.15559     -16.15559
       2.09916     -16.15252     -16.15252
       2.11165     -16.15150     -16.15150
       2.11165     -16.15150     -16.15150
       2.12049     -16.15201     -16.15201
       2.12932     -16.15355     -16.15355
       2.13816     -16.15609     -16.15609
       2.14699     -16.15964     -16.15964
       2.15583     -16.16418     -16.16418
       2.16466     -16.16967     -16.16967
       2.17350     -16.17611     -16.17611
       2.18233     -16.18345     -16.18345
       2.19117     -16.19167     -16.19167
       2.20000     -16.20072     -16.20072
       2.20884     -16.21057     -16.21057
       2.21767     -16.22118     -16.22118
       2.22651     -16.23250     -16.23250
       2.23534     -16.24451     -16.24451
       2.24418     -16.25714     -16.25714
       2.25301     -16.27037     -16.27037
       2.26185     -16.28415     -16.28415
       2.27068     -16.29844     -16.29844
       2.27952     -16.31320     -16.31320
       2.28835     -16.32838     -16.32838
       2.29719     -16.34395     -16.34395
       2.30602     -16.35988     -16.35988
       2.31486     -16.37611     -16.37611
       2.32369     -16.39262     -16.39262
       2.33253     -16.40937     -16.40937
       2.34136     -16.42634     -16.42634
       2.35020     -16.44349     -16.44349
       2.35903     -16.46079     -16.46079
       2.36787     -16.47821     -16.47821
       2.37670     -16.49573     -16.49573
       2.38554     -16.51333     -16.51333
       2.39437     -16.53097     -16.53097
       2.40321     -16.54863     -16.54863
       2.41204     -16.56630     -16.56630
       2.42088     -16.58395     -16.58395
       2.42971     -16.60157     -16.60157
       2.43855     -16.61912     -16.61912
       2.44738     -16.63661     -16.63661
       2.45622     -16.65401     -16.65401
       2.46505     -16.67131     -16.67131
       2.47389     -16.68850     -16.68850
       2.48273     -16.70556     -16.70556
       2.49156     -16.72248     -16.72248
       2.50040     -16.73924     -16.73924
       2.50923     -16.75584     -16.75584
       2.51807     -16.77225     -16.77225
       2.52690     -16.78848     -16.78848
       2.53574     -16.80452     -16.80452
       2.54457     -16.82034     -16.82034
       2.55341     -16.83595     -16.83595
       2.56224     -16.85133     -16.85133
       2.57108     -16.86649     -16.86649
       2.57991     -16.88142     -16.88142
       2.58875     -16.89609     -16.89609
       2.59758     -16.91052     -16.91052
       2.60642     -16.92469     -16.92469
       2.61525     -16.93859     -16.93859
       2.62409     -16.95223     -16.95223
       2.63292     -16.96559     -16.96559
       2.64176     -16.97868     -16.97868
       2.65059     -16.99148     -16.99148
       2.65943     -17.00399     -17.00399
       2.66826     -17.01621     -17.01621
       2.67710     -17.02813     -17.02813
       2.68593     -17.03975     -17.03975
       2.69477     -17.05107     -17.05107
       2.70360     -17.06208     -17.06208
       2.71244     -17.07278     -17.07278
       2.72127     -17.08317     -17.08317
       2.73011     -17.09324     -17.09324
       2.73894     -17.10300     -17.10300
       2.74778     -17.11243     -17.11243
       2.75661     -17.12153     -17.12153
       2.76545     -17.13032     -17.13032
       2.77428     -17.13877     -17.13877
       2.78312     -17.14690     -17.14690
       2.79195     -17.15469     -17.15469
       2.80079     -17.16214     -17.16214
       2.80962     -17.16926     -17.16926
       2.81846     -17.17605     -17.17605
       2.82729     -17.18249     -17.18249
       2.83613     -17.18859     -17.18859
       2.84496     -17.19435     -17.19435
       2.85380     -17.19977     -17.19977
       2.86263     -17.20484     -17.20484
       2.87147     -17.20957     -17.20957
       2.88030     -17.21395     -17.21395
       2.88914     -17.21798     -17.21798
       2.89797     -17.22167     -17.22167
       2.90681     -17.22500     -17.22500
       2.91564     -17.22799     -17.22799
       2.92448     -17.23062     -17.23062
       2.93331     -17.23291     -17.23291
       2.94215     -17.23485     -17.23485
       2.95099     -17.23643     -17.23643
       2.95982     -17.23766     -17.23766
       2.96866     -17.23854     -17.23854
       2.97749     -17.23907     -17.23907
       2.98633     -17.23925     -17.23925
# Band    2
       2.98633     -17.15414     -17.15414
       2.97749     -17.15397     -17.15397
       2.96866     -17.15345     -17.15345
       2.95982     -17.15258     -17.15258
       2.95099     -17.15135     -17.15135
       2.94215     -17.14979     -17.14979
       2.93331     -17.14787     -17.14787
       2.92448     -17.14561     -17.14561
       2.91564     -17.14300     -17.14300
       2.90681     -17.14004     -17.14004
       2.89797     -17.13674     -17.13674
       2.88914     -17.13309     -17.13309
       2.88030     -17.12910     -17.12910
       2.87147     -17.12476     -17.12476
       2.86263     -17.12009     -17.12009
       2.85380     -17.11506     -17.11507
       2.84496     -17.10970     -17.10970
       2.83613     -17.10400     -17.10400
       2.82729     -17.09796     -17.09796
       2.81846     -17.09159     -17.09159
       2.80962     -17.08487     -17.08487
       2.80079     -17.07783     -17.07783
       2.79195     -17.07045     -17.07045
       2.78312     -17.06275     -17.06275
       2.77428     -17.05471     -17.05471
       2.76545     -17.04635     -17.04635
       2.75661     -17.03766     -17.03766
       2.74778     -17.02865     -17.02865
       2.73894     -17.01932     -17.01932
       2.73011     -17.00967     -17.00967
       2.72127     -16.99970     -16.99970
       2.71244     -16.98943     -16.98943
       2.70360     -16.97884     -16.97884
       2.69477     -16.96795     -16.96795
       2.68593     -16.95675     -16.95675
       2.67710     -16.94526     -16.94526
       2.66826     -16.93347     -16.93347
       2.65943     -16.92138     -16.92138
       2.65059     -16.90901     -16.90901
       2.64176     -16.89635     -16.89635
       2.63292     -16.88342     -16.88342
       2.62409     -16.87021     -16.87021
       2.61525     -16.85672     -16.85672
       2.60642     -16.84299     -16.84299
       2.59758     -16.82899     -16.82899
       2.58875     -16.81472     -16.81472
       2.57991     -16.80022     -16.80022
       2.57108     -16.78547     -16.78547
       2.56224     -16.77049     -16.77049
       2.55341     -16.75529     -16.75529
       2.54457     -16.73987     -16.73987
       2.53574     -16.72423     -16.72423
       2.52690     -16.70840     -16.70840
       2.51807     -16.69237     -16.69237
       2.50923     -16.67616     -16.67616
       2.50040     -16.65978     -16.65978
       2.49156     -16.64323     -16.64323
       2.48273     -16.62653     -16.62653
       2.47389     -16.60969     -16.60969
       2.46505     -16.59273     -16.59273
       2.45622     -16.57566     -16.57566
       2.44738     -16.55850     -16.55850
       2.43855     -16.54125     -16.54125
       2.42971     -16.52393     -16.52393
       2.42088     -16.50656     -16.50656
       2.41204     -16.48916     -16.48916
       2.40321     -16.47175     -16.47175
       2.39437     -16.45435     -16.45435
       2.38554     -16.43698     -16.43698
       2.37670     -16.41965     -16.41965
       2.36787     -16.40240     -16.40240
       2.35903     -16.38525     -16.38525
       2.35020     -16.36823     -16.36823
       2.34136     -16.35136     -16.35136
       2.33253     -16.33468     -16.33468
       2.32369     -16.31820     -16.31820
       2.31486     -16.30197     -16.30197
       2.30602     -16.28602     -16.28602
       2.29719     -16.27038     -16.27038
       2.28835     -16.25509     -16.25509
       2.27952     -16.24019     -16.24019
       2.27068     -16.22570     -16.22570
       2.26185     -16.21168     -16.21168
       2.25301     -16.19815     -16.19815
       2.24418     -16.18518     -16.18518
       2.23534     -16.17279     -16.17279
       2.22651     -16.16103     -16.16103
       2.21767     -16.14994     -16.14994
       2.20884     -16.13954     -16.13954
       2.20000     -16.12990     -16.12990
       2.19117     -16.12103     -16.12103
       2.18233     -16.11299     -16.11299
       2.17350     -16.10581     -16.10581
       2.16466     -16.09951     -16.09951
       2.15583     -16.09413     -16.09413
       2.14699     -16.08970     -16.08970
       2.13816     -16.08623     -16.08623
       2.12932     -16.08375     -16.08375
       2.12049     -16.08225     -16.08225
       2.11165     -16.08174     -16.08174
       2.11165     -16.08174     -16.08174
       2.09916     -16.08275     -16.08275
       2.08666     -16.08575     -16.08575
       2.07417     -16.09071     -16.09071
       2.06167     -16.09764     -16.09764
       2.04918     -16.10646     -16.10646
       2.03668     -16.11714     -16.11714
       2.02419     -16.12961     -16.12961
       2.01169     -16.14380     -16.14380
       1.99920     -16.15962     -16.15962
       1.98670     -16.17701     -16.17701
       1.97421     -16.19586     -16.19586
       1.96171     -16.21612     -16.21612
       1.94922     -16.23767     -16.23767
       1.93673     -16.26045     -16.26045
       1.92423     -16.28433     -16.28433
       1.91174     -16.30929     -16.30929
       1.89924     -16.33519     -16.33519
       1.88675     -16.36195     -16.36195
       1.87425     -16.38952     -16.38952
       1.86176     -16.41783     -16.41783
       1.84926     -16.44676     -16.44676
       1.83677     -16.47629     -16.47629
       1.82427     -16.50634     -16.50634
       1.81178     -16.53685     -16.53685
       1.79928     -16.56775     -16.56775
       1.78679     -16.59900     -16.59900
       1.77429     -16.63054     -16.63054
       1.76180     -16.66231     -16.66231
       1.74930     -16.69428     -16.69428
       1.73681     -16.72638     -16.72638
       1.72431     -16.75860     -16.75860
       1.71182     -16.79088     -16.79088
       1.69933     -16.82320     -16.82320
       1.68683     -16.85550     -16.85550
       1.67434     -16.88777     -16.88777
       1.66184     -16.91996     -16.91996
       1.64935     -16.95205     -16.95205
       1.63685     -16.98400     -16.98400
       1.62436     -17.01581     -17.01581
       1.61186     -17.04743     -17.04743
       1.59937     -17.07884     -17.07884
       1.58687     -17.11002     -17.11002
       1.57438     -17.14094     -17.14094
       1.56188     -17.17160     -17.17160
       1.54939     -17.20196     -17.20196
       1.53689     -17.23201     -17.23201
       1.52440     -17.26174     -17.26174
       1.51190     -17.29111     -17.29111
       1.49941     -17.32012     -17.32012
       1.48692     -17.34876     -17.34876
       1.47442     -17.37699     -17.37699
       1.46193     -17.40483     -17.40483
       1.44943     -17.43224     -17.43224
       1.43694     -17.45922     -17.45922
       1.42444     -17.48575     -17.48575
       1.41195     -17.51182     -17.51182
       1.39945     -17.53742     -17.53742
       1.38696     -17.56255     -17.56255
       1.37446     -17.58718     -17.58718
       1.36197     -17.61131     -17.61131
       1.34947     -17.63493     -17.63493
       1.33698     -17.65804     -17.65804
       1.32448     -17.68063     -17.68063
       1.31199     -17.70267     -17.70267
       1.29949     -17.72418     -17.72418
       1.28700     -17.74513     -17.74513
       1.27451     -17.76553     -17.76553
       1.26201     -17.78536     -17.78536
       1.24952     -17.80462     -17.80462
       1.23702     -17.82331     -17.82331
       1.22453     -17.84141     -17.84141
       1.21203     -17.85893     -17.85893
       1.19954     -17.87585     -17.87585
       1.18704     -17.89217     -17.89217
       1.17455     -17.90789     -17.90789
       1.16205     -17.92300     -17.92300
       1.14956     -17.93750     -17.93750
       1.13706     -17.95138     -17.95138
       1.12457     -17.96465     -17.96465
       1.11207     -17.97728     -17.97728
       1.09958     -17.98929     -17.98929
       1.08708     -18.00067     -18.00067
       1.07459     -18.01141     -18.01141
       1.06210     -18.02152     -18.02152
       1.04960     -18.03099     -18.03099
       1.03711     -18.03981     -18.03981
       1.02461     -18.04799     -18.04799
       1.01212     -18.05552     -18.05552
       0.99962     -18.06241     -18.06241
       0.98713     -18.06864     -18.06864
       0.97463     -18.07423     -18.07423
       0.96214     -18.07915     -18.07915
       0.94964     -18.08343     -18.08343
       0.93715     -18.08705     -18.08705
       0.92465     -18.09001     -18.09001
       0.91216     -18.09231     -18.09231
       0.89966     -18.09396     -18.09396
       0.88717     -18.09495     -18.09495
       0.87467     -18.09528     -18.09528
       0.87467     -18.09528     -18.09528
       0.86584     -18.09511     -18.09511
       0.85700     -18.09462     -18.09462
       0.84817     -18.09380     -18.09380
       0.83933     -18.09264     -18.09264
       0.83050     -18.09116     -18.09116
       0.82166     -18.08935     -18.08935
       0.81283     -18.08722     -18.08722
       0.80399     -18.08475     -18.08475
       0.79516     -18.08196     -18.08196
       0.78632     -18.07885     -18.07885
       0.77749     -18.07541     -18.07541
       0.76865     -18.07164     -18.07164
       0.75982     -18.06755     -18.06755
       0.75098     -18.06315     -18.06315
       0.74215     -18.05842     -18.05842
       0.73331     -18.05337     -18.05337
       0.72448     -18.04800     -18.04800
       0.71564     -18.04232     -18.04232
       0.70681     -18.03633     -18.03633
       0.69797     -18.03002     -18.03002
       0.68914     -18.02340     -18.02340
       0.68030     -18.01648     -18.01648
       0.67147     -18.00925     -18.00925
       0.66263     -18.00171     -18.00171
       0.65380     -17.99388     -17.99388
       0.64496     -17.98574     -17.98574
       0.63613     -17.97732     -17.97732
       0.62729     -17.96860     -17.96860
       0.61846     -17.95959     -17.95959
       0.60962     -17.95029     -17.95029
       0.60079     -17.94071     -17.94071
       0.59195     -17.93086     -17.93086
       0.58312     -17.92072     -17.92072
       0.57428     -17.91032     -17.91032
       0.56545     -17.89965     -17.89965
       0.55661     -17.88872     -17.88872
       0.54778     -17.87753     -17.87753
       0.53894     -17.86609     -17.86609
       0.53011     -17.85440     -17.85440
       0.52127     -17.84247     -17.84247
       0.51244     -17.83031     -17.83031
       0.50360     -17.81791     -17.81791
       0.49477     -17.80529     -17.80529
       0.48593     -17.79245     -17.79245
       0.47710     -17.77940     -17.77940
       0.46826     -17.76616     -17.76616
       0.45942     -17.75271     -17.75271
       0.45059     -17.73908     -17.73908
       0.44175     -17.72527     -17.72527
       0.43292     -17.71129     -17.71129
       0.42408     -17.69715     -17.69715
       0.41525     -17.68285     -17.68285
       0.40641     -17.66842     -17.66842
       0.39758     -17.65386     -17.65386
       0.38874     -17.63917     -17.63917
       0.37991     -17.62439     -17.62439
       0.37107     -17.60951     -17.60951
       0.36224     -17.59454     -17.59454
       0.35340     -17.57951     -17.57951
       0.34457     -17.56443     -17.56443
       0.33573     -17.54930     -17.54930
       0.32690     -17.53415     -17.53415
       0.31806     -17.51899     -17.51899
       0.30923     -17.50384     -17.50384
       0.30039     -17.48871     -17.48871
       0.29156     -17.47363     -17.47363
       0.28272     -17.45861     -17.45861
       0.27389     -17.44367     -17.44367
       0.26505     -17.42884     -17.42884
       0.25622     -17.41413     -17.41413
       0.24738     -17.39956     -17.39956
       0.23855     -17.38517     -17.38517
       0.22971     -17.37097     -17.37097
       0.22088     -17.35699     -17.35699
       0.21204     -17.34325     -17.34325
       0.20321     -17.32977     -17.32977
       0.19437     -17.31659     -17.31659
       0.18554     -17.30373     -17.30373
       0.17670     -17.29122     -17.29122
       0.16787     -17.27909     -17.27909
       0.15903     -17.26735     -17.26735
       0.15020     -17.25605     -17.25605
       0.14136     -17.24521     -17.24521
       0.13253     -17.23485     -17.23485
       0.12369     -17.22500     -17.22500
       0.11486     -17.21569     -17.21569
       0.10602     -17.20695     -17.20695
       0.09719     -17.19880     -17.19880
       0.08835     -17.19126     -17.19126
       0.07952     -17.18437     -17.18437
       0.07068     -17.17815     -17.17815
       0.06185     -17.17260     -17.17260
       0.05301     -17.16776     -17.16776
       0.04418     -17.16363     -17.16363
       0.03534     -17.16023     -17.16023
       0.02651     -17.15757     -17.15757
       0.01767     -17.15567     -17.15567
       0.00884     -17.15453     -17.15453
       0.00000     -17.15414     -17.15414
# Band    3
       0.00000     -17.07894     -17.07894
       0.00884     -17.07932     -17.07932
       0.01767     -17.08044     -17.08044
       0.02651     -17.08231     -17.08231
       0.03534     -17.08491     -17.08491
       0.04418     -17.08824     -17.08824
       0.05301     -17.09229     -17.09229
       0.06185     -17.09705     -17.09705
       0.07068     -17.10249     -17.10249
       0.07952     -17.10860     -17.10860
       0.08835     -17.11535     -17.11535
       0.09719     -17.12274     -17.12274
       0.10602     -17.13074     -17.13074
       0.11486     -17.13932     -17.13932
       0.12369     -17.14846     -17.14846
       0.13253     -17.15812     -17.15812
       0.14136     -17.16829     -17.16829
       0.15020     -17.17894     -17.17894
       0.15903     -17.19004     -17.19004
       0.16787     -17.20157     -17.20157
       0.17670     -17.21350     -17.21350
       0.18554     -17.22580     -17.22580
       0.19437     -17.23844     -17.23844
       0.20321     -17.25140     -17.25140
       0.21204     -17.26465     -17.26465
       0.22088     -17.27817     -17.27817
       0.22971     -17.29192     -17.29192
       0.23855     -17.30589     -17.30589
       0.24738     -17.32005     -17.32005
       0.25622     -17.33439     -17.33439
       0.26505     -17.34887     -17.34887
       0.27389     -17.36348     -17.36348
       0.28272     -17.37819     -17.37819
       0.29156     -17.39298     -17.39298
       0.30039     -17.40784     -17.40784
       0.30923     -17.42274     -17.42274
       0.31806     -17.43767     -17.43767
       0.32690     -17.45261     -17.45261
       0.33573     -17.46755     -17.46755
       0.34457     -17.48246     -17.48246
       0.35340     -17.49734     -17.49734
       0.36224     -17.51216     -17.51216
       0.37107     -17.52692     -17.52692
       0.37991     -17.54160     -17.54160
       0.38874     -17.55619     -17.55619
       0.39758     -17.57067     -17.57067
       0.40641     -17.58504     -17.58504
       0.41525     -17.59928     -17.59928
       0.42408     -17.61339     -17.61339
       0.43292     -17.62734     -17.62734
       0.44175     -17.64114     -17.64114
       0.45059     -17.65477     -17.65477
       0.45942     -17.66823     -17.66823
       0.46826     -17.68151     -17.68151
       0.47710     -17.69459     -17.69459
       0.48593     -17.70748     -17.70748
       0.49477     -17.72015     -17.72015
       0.50360     -17.73262     -17.73262
       0.51244     -17.74486     -17.74486
       0.52127     -17.75688     -17.75688
       0.53011     -17.76866     -17.76866
       0.53894     -17.78021     -17.78021
       0.54778     -17.79152     -17.79152
       0.55661     -17.80257     -17.80257
       0.56545     -17.81337     -17.81337
       0.57428     -17.82391     -17.82391
       0.58312     -17.83420     -17.83420
       0.59195     -17.84421     -17.84421
       0.60079     -17.85395     -17.85395
       0.60962     -17.86342     -17.86342
       0.61846     -17.87260     -17.87260
       0.62729     -17.88151     -17.88151
       0.63613     -17.89013     -17.89013
       0.64496     -17.89846     -17.89846
       0.65380     -17.90650     -17.90650
       0.66263     -17.91425     -17.91425
       0.67147     -17.92170     -17.92170
       0.68030     -17.92885     -17.92885
       0.68914     -17.93569     -17.93569
       0.69797     -17.94224     -17.94224
       0.70681     -17.94847     -17.94847
       0.71564     -17.95440     -17.95440
       0.72448     -17.96002     -17.96002
       0.73331     -17.96532     -17.96532
       0.74215     -17.97031     -17.97031
       0.75098     -17.97499     -17.97499
       0.75982     -17.97935     -17.97935
       0.76865     -17.98339     -17.98339
       0.77749     -17.98711     -17.98711
       0.78632     -17.99052     -17.99052
       0.79516     -17.99360     -17.99360
       0.80399     -17.99636     -17.99636
       0.81283     -17.99879     -17.99879
       0.82166     -18.00091     -18.00091
       0.83050     -18.00270     -18.00270
       0.83933     -18.00416     -18.00416
       0.84817     -18.00530     -18.00530
       0.85700     -18.00612     -18.00612
       0.86584     -18.00660     -18.00660
       0.87467     -18.00677     -18.00677
       0.87467     -18.00677     -18.00677
       0.88717     -18.00644     -18.00644
       0.89966     -18.00546     -18.00546
       0.91216     -18.00384     -18.00384
       0.92465     -18.00156     -18.00156
       0.93715     -17.99863     -17.99863
       0.94964     -17.99505     -17.99505
       0.96214     -17.99082     -17.99082
       0.97463     -17.98595     -17.98595
       0.98713     -17.98043     -17.98043
       0.99962     -17.97426     -17.97426
       1.01212     -17.96745     -17.96745
       1.02461     -17.96000     -17.96000
       1.03711     -17.95191     -17.95191
       1.04960     -17.94319     -17.94319
       1.06210     -17.93382     -17.93382
       1.07459     -17.92383     -17.92383
       1.08708     -17.91321     -17.91321
       1.09958     -17.90196     -17.90196
       1.11207     -17.89008     -17.89008
       1.12457     -17.87759     -17.87759
       1.13706     -17.86447     -17.86447
       1.14956     -17.85075     -17.85075
       1.16205     -17.83641     -17.83641
       1.17455     -17.82147     -17.82147
       1.18704     -17.80593     -17.80593
       1.19954     -17.78979     -17.78979
       1.21203     -17.77306     -17.77306
       1.22453     -17.75574     -17.75574
       1.23702     -17.73784     -17.73784
       1.24952     -17.71938     -17.71938
       1.26201     -17.70034     -17.70034
       1.27451     -17.68073     -17.68073
       1.28700     -17.66058     -17.66058
       1.29949     -17.63987     -17.63987
       1.31199     -17.61861     -17.61861
       1.32448     -17.59683     -17.59683
       1.33698     -17.57451     -17.57451
       1.34947     -17.55168     -17.55168
       1.36197     -17.52833     -17.52833
       1.37446     -17.50448     -17.50448
       1.38696     -17.48014     -17.48014
       1.39945     -17.45532     -17.45532
       1.41195     -17.43003     -17.43003
       1.42444     -17.40427     -17.40427
       1.43694     -17.37806     -17.37806
       1.44943     -17.35142     -17.35142
       1.46193     -17.32434     -17.32434
       1.47442     -17.29686     -17.29686
       1.48692     -17.26897     -17.26897
       1.49941     -17.24070     -17.24070
       1.51190     -17.21205     -17.21205
       1.52440     -17.18305     -17.18305
       1.53689     -17.15371     -17.15371
       1.54939     -17.12405     -17.12405
       1.56188     -17.09408     -17.09408
       1.57438     -17.06383     -17.06383
       1.58687     -17.03331     -17.03331
       1.59937     -17.00255     -17.00255
       1.61186     -16.97156     -16.97156
       1.62436     -16.94037     -16.94037
       1.63685     -16.90901     -16.90901
       1.64935     -16.87750     -16.87750
       1.66184     -16.84586     -16.84586
       1.67434     -16.81413     -16.81413
       1.68683     -16.78233     -16.78233
       1.69933     -16.75051     -16.75051
       1.71182     -16.71867     -16.71867
       1.72431     -16.68687     -16.68687
       1.73681     -16.65513     -16.65513
       1.74930     -16.62352     -16.62352
       1.76180     -16.59206     -16.59206
       1.77429     -16.56079     -16.56079
       1.78679     -16.52976     -16.52976
