# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -18.61465     -18.61465
       0.00947     -18.61506     -18.61506
       0.01893     -18.61630     -18.61630
       0.02840     -18.61836     -18.61836
       0.03786     -18.62125     -18.62125
       0.04733     -18.62494     -18.62494
       0.05680     -18.62944     -18.62944
       0.06626     -18.63471     -18.63471
       0.07573     -18.64074     -18.64074
       0.08520     -18.64752     -18.64752
       0.09466     -18.65501     -18.65501
       0.10413     -18.66321     -18.66321
       0.11359     -18.67208     -18.67208
       0.12306     -18.68160     -18.68160
       0.13253     -18.69174     -18.69174
       0.14199     -18.70248     -18.70248
       0.15146     -18.71378     -18.71378
       0.16092     -18.72562     -18.72562
       0.17039     -18.73797     -18.73797
       0.17986     -18.75079     -18.75079
       0.18932     -18.76406     -18.76406
       0.19879     -18.77774     -18.77774
       0.20826     -18.79181     -18.79181
       0.21772     -18.80624     -18.80624
       0.22719     -18.82100     -18.82100
       0.23665     -18.83606     -18.83606
       0.24612     -18.85139     -18.85139
       0.25559     -18.86697     -18.86697
       0.26505     -18.88277     -18.88277
       0.27452     -18.89875     -18.89875
       0.28399     -18.91491     -18.91491
       0.29345     -18.93120     -18.93120
       0.30292     -18.94763     -18.94763
       0.31238     -18.96415     -18.96415
       0.32185     -18.98074     -18.98074
       0.33132     -18.99740     -18.99740
       0.34078     -19.01409     -19.01409
       0.35025     -19.03079     -19.03079
       0.35971     -19.04749     -19.04749
       0.36918     -19.06417     -19.06417
       0.37865     -19.08082     -19.08082
       0.38811     -19.09740     -19.09740
       0.39758     -19.11392     -19.11392
       0.40705     -19.13035     -19.13035
       0.41651     -19.14669     -19.14669
       0.42598     -19.16291     -19.16291
       0.43544     -19.17900     -19.17900
       0.44491     -19.19496     -19.19496
       0.45438     -19.21076     -19.21076
       0.46384     -19.22640     -19.22640
       0.47331     -19.24187     -19.24187
       0.48277     -19.25716     -19.25716
       0.49224     -19.27224     -19.27224
       0.50171     -19.28713     -19.28713
       0.51117     -19.30180     -19.30180
       0.52064     -19.31626     -19.31626
       0.53011     -19.33048     -19.33048
       0.53957     -19.34447     -19.34447
       0.54904     -19.35821     -19.35821
       0.55850     -19.37170     -19.37170
       0.56797     -19.38493     -19.38493
       0.57744     -19.39789     -19.39789
       0.58690     -19.41059     -19.41059
       0.59637     -19.42300     -19.42300
       0.60584     -19.43513     -19.43513
       0.61530     -19.44697     -19.44697
       0.62477     -19.45852     -19.45852
       0.63423     -19.46977     -19.46977
       0.64370     -19.48071     -19.48071
       0.65317     -19.49135     -19.49135
       0.66263     -19.50168     -19.50168
       0.67210     -19.51169     -19.51169
       0.68156     -19.52138     -19.52138
       0.69103     -19.53075     -19.53075
       0.70050     -19.53978     -19.53978
       0.70996     -19.54849     -19.54849
       0.71943     -19.55686     -19.55686
       0.72890     -19.56490     -19.56490
       0.73836     -19.57260     -19.57260
       0.74783     -19.57995     -19.57995
       0.75729     -19.58696     -19.58696
       0.76676     -19.59363     -19.59363
       0.77623     -19.59994     -19.59994
       0.78569     -19.60591     -19.60591
       0.79516     -19.61152     -19.61152
       0.80462     -19.61678     -19.61678
       0.81409     -19.62168     -19.62168
       0.82356     -19.62623     -19.62623
       0.83302     -19.63042     -19.63042
       0.84249     -19.63424     -19.63424
       0.85196     -19.63771     -19.63771
       0.86142     -19.64081     -19.64081
       0.87089     -19.64355     -19.64355
       0.88035     -19.64593     -19.64593
       0.88982     -19.64794     -19.64794
       0.89929     -19.64959     -19.64959
       0.90875     -19.65087     -19.65087
       0.91822     -19.65178     -19.65178
       0.92769     -19.65233     -19.65233
       0.93715     -19.65251     -19.65251
       0.93715     -19.65251     -19.65251
       0.95054     -19.65215     -19.65215
       0.96393     -19.65105     -19.65105
       0.97731     -19.64922     -19.64922
       0.99070     -19.64666     -19.64666
       1.00409     -19.64336     -19.64336
       1.01747     -19.63934     -19.63934
       1.03086     -19.63459     -19.63459
       1.04425     -19.62911     -19.62911
       1.05764     -19.62290     -19.62290
       1.07102     -19.61597     -19.61597
       1.08441     -19.60832     -19.60832
       1.09780     -19.59995     -19.59995
       1.11118     -19.59086     -19.59086
       1.12457     -19.58106     -19.58106
       1.13796     -19.57055     -19.57055
       1.15135     -19.55934     -19.55934
       1.16473     -19.54742     -19.54742
       1.17812     -19.53480     -19.53480
       1.19151     -19.52149     -19.52149
       1.20490     -19.50749     -19.50749
       1.21828     -19.49280     -19.49280
       1.23167     -19.47743     -19.47743
       1.24506     -19.46139     -19.46139
       1.25844     -19.44468     -19.44468
       1.27183     -19.42730     -19.42730
       1.28522     -19.40927     -19.40927
       1.29861     -19.39059     -19.39059
       1.31199     -19.37127     -19.37127
       1.32538     -19.35131     -19.35131
       1.33877     -19.33073     -19.33073
       1.35215     -19.30952     -19.30952
       1.36554     -19.28771     -19.28771
       1.37893     -19.26530     -19.26530
       1.39232     -19.24229     -19.24229
       1.40570     -19.21870     -19.21870
       1.41909     -19.19454     -19.19454
       1.43248     -19.16983     -19.16983
       1.44586     -19.14456     -19.14456
       1.45925     -19.11875     -19.11875
       1.47264     -19.09242     -19.09242
       1.48603     -19.06559     -19.06559
       1.49941     -19.03825     -19.03825
       1.51280     -19.01043     -19.01043
       1.52619     -18.98214     -18.98214
       1.53957     -18.95340     -18.95340
       1.55296     -18.92422     -18.92422
       1.56635     -18.89462     -18.89462
       1.57974     -18.86462     -18.86462
       1.59312     -18.83423     -18.83423
