# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -19.03552     -19.03552
       0.00966     -19.03594     -19.03594
       0.01933     -19.03721     -19.03721
       0.02899     -19.03931     -19.03931
       0.03865     -19.04225     -19.04225
       0.04832     -19.04601     -19.04601
       0.05798     -19.05058     -19.05058
       0.06764     -19.05595     -19.05595
       0.07731     -19.06209     -19.06209
       0.08697     -19.06900     -19.06900
       0.09663     -19.07664     -19.07664
       0.10630     -19.08500     -19.08500
       0.11596     -19.09405     -19.09405
       0.12562     -19.10376     -19.10376
       0.13529     -19.11411     -19.11411
       0.14495     -19.12506     -19.12506
       0.15461     -19.13660     -19.13660
       0.16428     -19.14868     -19.14868
       0.17394     -19.16127     -19.16127
       0.18360     -19.17436     -19.17436
       0.19327     -19.18791     -19.18791
       0.20293     -19.20188     -19.20188
       0.21259     -19.21626     -19.21626
       0.22226     -19.23100     -19.23100
       0.23192     -19.24608     -19.24608
       0.24158     -19.26146     -19.26146
       0.25125     -19.27713     -19.27713
       0.26091     -19.29306     -19.29306
       0.27057     -19.30921     -19.30921
       0.28024     -19.32556     -19.32556
       0.28990     -19.34208     -19.34208
       0.29956     -19.35876     -19.35876
       0.30923     -19.37557     -19.37557
       0.31889     -19.39247     -19.39247
       0.32856     -19.40946     -19.40946
       0.33822     -19.42651     -19.42651
       0.34788     -19.44360     -19.44360
       0.35755     -19.46070     -19.46070
       0.36721     -19.47781     -19.47781
       0.37687     -19.49490     -19.49490
       0.38654     -19.51195     -19.51195
       0.39620     -19.52894     -19.52894
       0.40586     -19.54587     -19.54587
       0.41553     -19.56271     -19.56271
       0.42519     -19.57945     -19.57945
       0.43485     -19.59608     -19.59608
       0.44452     -19.61258     -19.61258
       0.45418     -19.62894     -19.62894
       0.46384     -19.64515     -19.64515
       0.47351     -19.66119     -19.66119
       0.48317     -19.67706     -19.67706
       0.49283     -19.69274     -19.69274
       0.50250     -19.70822     -19.70822
       0.51216     -19.72349     -19.72349
       0.52182     -19.73855     -19.73855
       0.53149     -19.75338     -19.75338
       0.54115     -19.76798     -19.76798
       0.55081     -19.78233     -19.78233
       0.56048     -19.79644     -19.79644
       0.57014     -19.81028     -19.81028
       0.57980     -19.82388     -19.82388
       0.58947     -19.83719     -19.83719
       0.59913     -19.85022     -19.85022
       0.60879     -19.86297     -19.86297
       0.61846     -19.87543     -19.87543
       0.62812     -19.88759     -19.88759
       0.63778     -19.89945     -19.89945
       0.64745     -19.91100     -19.91100
       0.65711     -19.92223     -19.92223
       0.66677     -19.93316     -19.93316
       0.67644     -19.94376     -19.94376
       0.68610     -19.95405     -19.95405
       0.69576     -19.96400     -19.96400
       0.70543     -19.97362     -19.97362
       0.71509     -19.98290     -19.98290
       0.72475     -19.99184     -19.99184
       0.73442     -20.00045     -20.00045
       0.74408     -20.00870     -20.00870
       0.75374     -20.01661     -20.01661
       0.76341     -20.02417     -20.02417
       0.77307     -20.03137     -20.03137
       0.78273     -20.03822     -20.03822
       0.79240     -20.04471     -20.04471
       0.80206     -20.05084     -20.05084
       0.81172     -20.05661     -20.05661
       0.82139     -20.06202     -20.06202
       0.83105     -20.06706     -20.06706
       0.84071     -20.07173     -20.07173
       0.85038     -20.07604     -20.07604
       0.86004     -20.07997     -20.07997
       0.86970     -20.08354     -20.08354
       0.87937     -20.08673     -20.08673
       0.88903     -20.08954     -20.08954
       0.89869     -20.09198     -20.09198
       0.90836     -20.09405     -20.09405
       0.91802     -20.09574     -20.09574
       0.92769     -20.09706     -20.09706
       0.93735     -20.09800     -20.09800
       0.94701     -20.09857     -20.09857
       0.95668     -20.09876     -20.09876
       0.95668     -20.09876     -20.09876
       0.97034     -20.09838     -20.09838
       0.98401     -20.09725     -20.09725
       0.99767     -20.09537     -20.09537
       1.01134     -20.09273     -20.09273
       1.02501     -20.08935     -20.08935
       1.03867     -20.08521     -20.08521
       1.05234     -20.08033     -20.08033
       1.06600     -20.07470     -20.07470
       1.07967     -20.06832     -20.06832
       1.09334     -20.06120     -20.06120
       1.10700     -20.05333     -20.05333
       1.12067     -20.04473     -20.04473
       1.13433     -20.03539     -20.03539
       1.14800     -20.02533     -20.02533
       1.16167     -20.01453     -20.01453
       1.17533     -20.00301     -20.00301
       1.18900     -19.99077     -19.99077
       1.20266     -19.97782     -19.97782
       1.21633     -19.96416     -19.96416
       1.23000     -19.94979     -19.94979
       1.24366     -19.93470     -19.93470
       1.25733     -19.91893     -19.91893
       1.27100     -19.90247     -19.90247
       1.28466     -19.88533     -19.88533
       1.29833     -19.86751     -19.86751
       1.31199     -19.84902     -19.84902
       1.32566     -19.82987     -19.82987
       1.33933     -19.81007     -19.81007
       1.35299     -19.78962     -19.78962
       1.36666     -19.76853     -19.76853
       1.38032     -19.74681     -19.74681
       1.39399     -19.72448     -19.72448
       1.40766     -19.70153     -19.70153
       1.42132     -19.67799     -19.67799
       1.43499     -19.65386     -19.65386
       1.44865     -19.62916     -19.62916
       1.46232     -19.60389     -19.60389
       1.47599     -19.57807     -19.57807
       1.48965     -19.55170     -19.55170
       1.50332     -19.52482     -19.52482
       1.51698     -19.49742     -19.49742
       1.53065     -19.46953     -19.46953
       1.54432     -19.44116     -19.44116
       1.55798     -19.41233     -19.41233
       1.57165     -19.38305     -19.38305
       1.58532     -19.35334     -19.35334
       1.59898     -19.32322     -19.32322
       1.61265     -19.29271     -19.29271
       1.62631     -19.26182     -19.26182
       1.63998     -19.23060     -19.23060
       1.65365     -19.19904     -19.19904
       1.66731     -19.16717     -19.16717
       1.68098     -19.13502     -19.13502
       1.69464     -19.10262     -19.10262
       1.70831     -19.06998     -19.06998
       1.72198     -19.03715     -19.03715
       1.73564     -19.00413     -19.00413
       1.74931     -18.97097     -18.97097
       1.76297     -18.93771     -18.93771
       1.77664     -18.90435     -18.90435
       1.79031     -18.87094     -18.87094
       1.80397     -18.83751     -18.83751
       1.81764     -18.80410     -18.80410
       1.83131     -18.77075     -18.77075
       1.84497     -18.73748     -18.73748
       1.85864     -18.70435     -18.70435
       1.87230     -18.67140     -18.67140
       1.88597     -18.63867     -18.63867
       1.89964     -18.60619     -18.60619
       1.91330     -18.57403     -18.57403
       1.92697     -18.54221     -18.54221
       1.94063     -18.51079     -18.51079
       1.95430     -18.47983     -18.47983
       1.96797     -18.44937     -18.44937
       1.98163     -18.41946     -18.41946
       1.99530     -18.39016     -18.39016
       2.00896     -18.36153     -18.36153
       2.02263     -18.33361     -18.33361
       2.03630     -18.30649     -18.30649
       2.04996     -18.28018     -18.28018
       2.06363     -18.25476     -18.25476
       2.07729     -18.23030     -18.23030
       2.09096     -18.20686     -18.20686
       2.10463     -18.18446     -18.18446
       2.11829     -18.16319     -18.16319
       2.13196     -18.14310     -18.14310
       2.14563     -18.12423     -18.12423
       2.15929     -18.10666     -18.10666
       2.17296     -18.09041     -18.09041
       2.18662     -18.07556     -18.07556
       2.20029     -18.06215     -18.06215
       2.21396     -18.05020     -18.05020
       2.22762     -18.03976     -18.03976
       2.24129     -18.03086     -18.03086
       2.25495     -18.02354     -18.02354
       2.26862     -18.01783     -18.01783
       2.28229     -18.01373     -18.01373
       2.29595     -18.01126     -18.01126
       2.30962     -18.01043     -18.01043
       2.30962     -18.01043     -18.01043
       2.31928     -18.01085     -18.01085
       2.32895     -18.01208     -18.01208
       2.33861     -18.01413     -18.01413
       2.34827     -18.01699     -18.01699
       2.35794     -18.02065     -18.02065
       2.36760     -18.02510     -18.02510
       2.37726     -18.03032     -18.03032
       2.38693     -18.03630     -18.03630
       2.39659     -18.04301     -18.04301
       2.40625     -18.05044     -18.05044
       2.41592     -18.05856     -18.05856
       2.42558     -18.06734     -18.06734
       2.43524     -18.07676     -18.07676
       2.44491     -18.08680     -18.08680
       2.45457     -18.09743     -18.09743
       2.46423     -18.10862     -18.10862
       2.47390     -18.12034     -18.12034
       2.48356     -18.13256     -18.13256
       2.49322     -18.14523     -18.14523
       2.50289     -18.15836     -18.15836
       2.51255     -18.17190     -18.17190
       2.52221     -18.18581     -18.18581
       2.53188     -18.20008     -18.20008
       2.54154     -18.21468     -18.21468
       2.55120     -18.22957     -18.22957
       2.56087     -18.24474     -18.24474
       2.57053     -18.26014     -18.26014
       2.58019     -18.27575     -18.27575
       2.58986     -18.29156     -18.29156
       2.59952     -18.30753     -18.30753
       2.60918     -18.32364     -18.32364
       2.61885     -18.33987     -18.33987
       2.62851     -18.35619     -18.35619
       2.63817     -18.37259     -18.37259
       2.64784     -18.38904     -18.38904
       2.65750     -18.40552     -18.40552
       2.66716     -18.42202     -18.42202
       2.67683     -18.43852     -18.43852
       2.68649     -18.45499     -18.45499
       2.69615     -18.47143     -18.47143
       2.70582     -18.48781     -18.48781
       2.71548     -18.50412     -18.50412
       2.72514     -18.52034     -18.52034
       2.73481     -18.53647     -18.53647
       2.74447     -18.55249     -18.55249
