# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.43108     -17.43108
       0.00892     -17.43148     -17.43148
       0.01784     -17.43266     -17.43266
       0.02676     -17.43463     -17.43463
       0.03568     -17.43737     -17.43737
       0.04460     -17.44088     -17.44088
       0.05352     -17.44515     -17.44515
       0.06244     -17.45015     -17.45015
       0.07136     -17.45588     -17.45588
       0.08028     -17.46232     -17.46232
       0.08920     -17.46944     -17.46944
       0.09812     -17.47722     -17.47722
       0.10704     -17.48564     -17.48564
       0.11596     -17.49467     -17.49467
       0.12488     -17.50428     -17.50428
       0.13380     -17.51444     -17.51444
       0.14272     -17.52514     -17.52514
       0.15164     -17.53633     -17.53633
       0.16056     -17.54800     -17.54800
       0.16948     -17.56011     -17.56011
       0.17840     -17.57263     -17.57263
       0.18732     -17.58554     -17.58554
       0.19624     -17.59880     -17.59880
       0.20516     -17.61240     -17.61240
       0.21408     -17.62629     -17.62629
       0.22300     -17.64046     -17.64046
       0.23192     -17.65487     -17.65487
       0.24084     -17.66950     -17.66950
       0.24976     -17.68433     -17.68433
       0.25868     -17.69934     -17.69934
       0.26760     -17.71449     -17.71449
       0.27652     -17.72977     -17.72977
       0.28544     -17.74516     -17.74516
       0.29436     -17.76063     -17.76063
       0.30328     -17.77616     -17.77616
       0.31220     -17.79173     -17.79173
       0.32112     -17.80733     -17.80733
       0.33004     -17.82294     -17.82294
       0.33896     -17.83854     -17.83854
       0.34788     -17.85410     -17.85410
       0.35680     -17.86963     -17.86963
       0.36572     -17.88510     -17.88510
       0.37464     -17.90049     -17.90049
       0.38356     -17.91580     -17.91580
       0.39248     -17.93101     -17.93101
       0.40140     -17.94611     -17.94611
       0.41032     -17.96109     -17.96109
       0.41924     -17.97593     -17.97593
       0.42816     -17.99063     -17.99063
       0.43708     -18.00516     -18.00516
       0.44600     -18.01954     -18.01954
       0.45492     -18.03374     -18.03374
       0.46384     -18.04775     -18.04775
       0.47276     -18.06157     -18.06157
       0.48168     -18.07519     -18.07519
       0.49060     -18.08860     -18.08860
       0.49952     -18.10180     -18.10180
       0.50844     -18.11477     -18.11477
       0.51736     -18.12750     -18.12750
       0.52628     -18.14001     -18.14001
       0.53520     -18.15226     -18.15226
       0.54412     -18.16427     -18.16427
       0.55304     -18.17603     -18.17603
       0.56196     -18.18752     -18.18752
       0.57088     -18.19876     -18.19876
       0.57980     -18.20972     -18.20972
       0.58872     -18.22040     -18.22040
       0.59764     -18.23081     -18.23081
       0.60656     -18.24093     -18.24093
       0.61548     -18.25077     -18.25077
       0.62440     -18.26032     -18.26032
       0.63332     -18.26957     -18.26957
       0.64224     -18.27853     -18.27853
       0.65116     -18.28718     -18.28718
       0.66008     -18.29553     -18.29553
       0.66900     -18.30358     -18.30358
       0.67792     -18.31132     -18.31132
       0.68684     -18.31874     -18.31874
       0.69576     -18.32586     -18.32586
       0.70468     -18.33265     -18.33265
       0.71360     -18.33912     -18.33912
       0.72252     -18.34528     -18.34528
       0.73144     -18.35111     -18.35111
       0.74036     -18.35662     -18.35662
       0.74928     -18.36181     -18.36181
       0.75820     -18.36666     -18.36666
       0.76712     -18.37119     -18.37119
       0.77604     -18.37538     -18.37538
       0.78496     -18.37925     -18.37925
       0.79388     -18.38278     -18.38278
       0.80280     -18.38598     -18.38598
       0.81172     -18.38884     -18.38884
       0.82064     -18.39137     -18.39137
       0.82956     -18.39356     -18.39356
       0.83848     -18.39542     -18.39542
       0.84740     -18.39694     -18.39694
       0.85632     -18.39812     -18.39812
