  0.00000000E+00 -0.22607067E+02
  0.83842878E-02 -0.22606224E+02
  0.16768576E-01 -0.22604478E+02
  0.25152864E-01 -0.22601948E+02
  0.33537151E-01 -0.22598780E+02
  0.41921439E-01 -0.22595135E+02
  0.50305727E-01 -0.22591169E+02
  0.58690015E-01 -0.22587026E+02
  0.67074303E-01 -0.22582822E+02
  0.75458591E-01 -0.22578639E+02
  0.83842878E-01 -0.22574522E+02
  0.92227166E-01 -0.22570477E+02
  0.10061145E+00 -0.22566471E+02
  0.10899574E+00 -0.22562443E+02
  0.11738003E+00 -0.22558308E+02
  0.12576432E+00 -0.22553965E+02
  0.13414861E+00 -0.22549313E+02
  0.14253289E+00 -0.22544253E+02
  0.15091718E+00 -0.22538701E+02
  0.15930147E+00 -0.22532596E+02
  0.16768576E+00 -0.22525903E+02
  0.17607004E+00 -0.22518617E+02
  0.18445433E+00 -0.22510764E+02
  0.19283862E+00 -0.22502399E+02
  0.20122291E+00 -0.22493598E+02
  0.20960720E+00 -0.22484452E+02
  0.21799148E+00 -0.22475062E+02
  0.22637577E+00 -0.22465523E+02
  0.23476006E+00 -0.22455916E+02
  0.24314435E+00 -0.22446301E+02
  0.25152864E+00 -0.22436708E+02
  0.25991292E+00 -0.22427132E+02
  0.26829721E+00 -0.22417531E+02
  0.27668150E+00 -0.22407826E+02
  0.28506579E+00 -0.22397906E+02
  0.29345007E+00 -0.22387637E+02
  0.30183436E+00 -0.22376870E+02
  0.31021865E+00 -0.22365457E+02
  0.31860294E+00 -0.22353261E+02
  0.32698723E+00 -0.22340171E+02
  0.33537151E+00 -0.22326119E+02
  0.34375580E+00 -0.22311082E+02
  0.35214009E+00 -0.22295097E+02
  0.36052438E+00 -0.22278255E+02
  0.36890866E+00 -0.22260699E+02
  0.37729295E+00 -0.22242618E+02
  0.38567724E+00 -0.22224229E+02
  0.39406153E+00 -0.22205764E+02
  0.40244582E+00 -0.22187453E+02
  0.41083010E+00 -0.22169503E+02
  0.41921439E+00 -0.22152086E+02
  0.42759868E+00 -0.22135322E+02
  0.43598297E+00 -0.22119275E+02
  0.44436726E+00 -0.22103943E+02
  0.45275154E+00 -0.22089258E+02
  0.46113583E+00 -0.22075090E+02
  0.46952012E+00 -0.22061250E+02
  0.47790441E+00 -0.22047499E+02
  0.48628869E+00 -0.22033560E+02
  0.49467298E+00 -0.22019131E+02
  0.50305727E+00 -0.22003899E+02
  0.51144156E+00 -0.21987564E+02
  0.51982585E+00 -0.21969852E+02
  0.52821013E+00 -0.21950541E+02
  0.53659442E+00 -0.21929480E+02
  0.54497871E+00 -0.21906610E+02
  0.55336300E+00 -0.21881975E+02
  0.56174729E+00 -0.21855731E+02
  0.57013157E+00 -0.21828146E+02
  0.57851586E+00 -0.21799586E+02
  0.58690015E+00 -0.21770496E+02
  0.59528444E+00 -0.21741370E+02
  0.60366872E+00 -0.21712722E+02
  0.61205301E+00 -0.21685045E+02
  0.62043730E+00 -0.21658785E+02
  0.62882159E+00 -0.21634306E+02
  0.63720588E+00 -0.21611872E+02
  0.64559016E+00 -0.21591624E+02
  0.65397445E+00 -0.21573576E+02
  0.66235874E+00 -0.21557605E+02
  0.67074303E+00 -0.21543453E+02
  0.67912732E+00 -0.21530735E+02
  0.68751160E+00 -0.21518957E+02
  0.69589589E+00 -0.21507536E+02
  0.70428018E+00 -0.21495837E+02
  0.71266447E+00 -0.21483212E+02
  0.72104875E+00 -0.21469060E+02
  0.72943304E+00 -0.21452873E+02
  0.73781733E+00 -0.21434294E+02
  0.74620162E+00 -0.21413164E+02
  0.75458591E+00 -0.21389557E+02
  0.76297019E+00 -0.21363800E+02
  0.77135448E+00 -0.21336472E+02
  0.77973877E+00 -0.21308387E+02
  0.78812306E+00 -0.21280543E+02
  0.79650734E+00 -0.21254065E+02
  0.80489163E+00 -0.21230122E+02
  0.81327592E+00 -0.21209828E+02
  0.82166021E+00 -0.21194161E+02
  0.83004450E+00 -0.21183868E+02
  0.83845176E+00 -0.21179419E+02
  0.84685902E+00 -0.21177990E+02
  0.85526628E+00 -0.21176601E+02
  0.86367354E+00 -0.21175466E+02
  0.87208080E+00 -0.21174797E+02
  0.88048807E+00 -0.21174763E+02
  0.88889533E+00 -0.21175448E+02
  0.89730259E+00 -0.21176810E+02
  0.90570985E+00 -0.21178655E+02
  0.91411711E+00 -0.21180635E+02
  0.92252437E+00 -0.21182279E+02
  0.93093163E+00 -0.21183058E+02
  0.93933890E+00 -0.21182465E+02
  0.94774616E+00 -0.21180115E+02
  0.95615342E+00 -0.21175820E+02
  0.96456068E+00 -0.21169637E+02
  0.97296794E+00 -0.21161863E+02
  0.98137520E+00 -0.21152988E+02
  0.98978247E+00 -0.21143603E+02
  0.99818973E+00 -0.21134292E+02
  0.10065970E+01 -0.21125544E+02
  0.10150043E+01 -0.21117671E+02
  0.10234115E+01 -0.21110794E+02
  0.10318188E+01 -0.21104863E+02
  0.10402260E+01 -0.21099720E+02
  0.10486333E+01 -0.21095192E+02
  0.10570406E+01 -0.21091174E+02
  0.10654478E+01 -0.21087683E+02
  0.10738551E+01 -0.21084874E+02
  0.10822623E+01 -0.21082994E+02
  0.10906696E+01 -0.21082310E+02
  0.10990769E+01 -0.21083013E+02
  0.11074841E+01 -0.21085133E+02
  0.11158914E+01 -0.21088488E+02
  0.11242987E+01 -0.21092677E+02
  0.11327059E+01 -0.21097130E+02
  0.11411132E+01 -0.21101200E+02
  0.11495204E+01 -0.21104278E+02
  0.11579277E+01 -0.21105910E+02
  0.11663350E+01 -0.21105879E+02
  0.11747422E+01 -0.21104234E+02
