  0.00000000E+00 -0.76025487E+01
  0.83842878E-02 -0.76059508E+01
  0.16768576E-01 -0.76070273E+01
  0.25152864E-01 -0.76057423E+01
  0.33537151E-01 -0.76021500E+01
  0.41921439E-01 -0.75963963E+01
  0.50305727E-01 -0.75887131E+01
  0.58690015E-01 -0.75794039E+01
  0.67074303E-01 -0.75688214E+01
  0.75458591E-01 -0.75573391E+01
  0.83842878E-01 -0.75453192E+01
  0.92227166E-01 -0.75330799E+01
  0.10061145E+00 -0.75208651E+01
  0.10899574E+00 -0.75088208E+01
  0.11738003E+00 -0.74969796E+01
  0.12576432E+00 -0.74852558E+01
  0.13414861E+00 -0.74734525E+01
  0.14253289E+00 -0.74612786E+01
  0.15091718E+00 -0.74483750E+01
  0.15930147E+00 -0.74343480E+01
  0.16768576E+00 -0.74188043E+01
  0.17607004E+00 -0.74013870E+01
  0.18445433E+00 -0.73818063E+01
  0.19283862E+00 -0.73598649E+01
  0.20122291E+00 -0.73354743E+01
  0.20960720E+00 -0.73086611E+01
  0.21799148E+00 -0.72795654E+01
  0.22637577E+00 -0.72484292E+01
  0.23476006E+00 -0.72155790E+01
  0.24314435E+00 -0.71814035E+01
  0.25152864E+00 -0.71463288E+01
  0.25991292E+00 -0.71107926E+01
  0.26829721E+00 -0.70752209E+01
  0.27668150E+00 -0.70400064E+01
  0.28506579E+00 -0.70054918E+01
  0.29345007E+00 -0.69719569E+01
  0.30183436E+00 -0.69396102E+01
  0.31021865E+00 -0.69085853E+01
  0.31860294E+00 -0.68789412E+01
  0.32698723E+00 -0.68506669E+01
  0.33537151E+00 -0.68236883E+01
  0.34375580E+00 -0.67978791E+01
  0.35214009E+00 -0.67730735E+01
  0.36052438E+00 -0.67490803E+01
  0.36890866E+00 -0.67256985E+01
  0.37729295E+00 -0.67027323E+01
  0.38567724E+00 -0.66800057E+01
  0.39406153E+00 -0.66573745E+01
  0.40244582E+00 -0.66347363E+01
  0.41083010E+00 -0.66120364E+01
  0.41921439E+00 -0.65892700E+01
  0.42759868E+00 -0.65664810E+01
  0.43598297E+00 -0.65437563E+01
  0.44436726E+00 -0.65212184E+01
  0.45275154E+00 -0.64990147E+01
  0.46113583E+00 -0.64773068E+01
  0.46952012E+00 -0.64562587E+01
  0.47790441E+00 -0.64360267E+01
  0.48628869E+00 -0.64167509E+01
  0.49467298E+00 -0.63985512E+01
  0.50305727E+00 -0.63815434E+01
  0.51144156E+00 -0.63720788E+01
  0.51982585E+00 -0.64220050E+01
  0.52821013E+00 -0.64734450E+01
  0.53659442E+00 -0.65256656E+01
  0.54497871E+00 -0.65787675E+01
  0.55336300E+00 -0.66328365E+01
  0.56174729E+00 -0.66879245E+01
  0.57013157E+00 -0.67440436E+01
  0.57851586E+00 -0.68011644E+01
  0.58690015E+00 -0.68592158E+01
  0.59528444E+00 -0.69180874E+01
  0.60366872E+00 -0.69776340E+01
  0.61205301E+00 -0.70376812E+01
  0.62043730E+00 -0.70980326E+01
  0.62882159E+00 -0.71584788E+01
  0.63720588E+00 -0.72188048E+01
  0.64559016E+00 -0.72787991E+01
  0.65397445E+00 -0.73382596E+01
  0.66235874E+00 -0.73969985E+01
  0.67074303E+00 -0.74548435E+01
  0.67912732E+00 -0.75116368E+01
  0.68751160E+00 -0.75672294E+01
  0.69589589E+00 -0.76214740E+01
  0.70428018E+00 -0.76742159E+01
  0.71266447E+00 -0.77252849E+01
  0.72104875E+00 -0.77744889E+01
  0.72943304E+00 -0.78216126E+01
  0.73781733E+00 -0.78664197E+01
  0.74620162E+00 -0.79086599E+01
  0.75458591E+00 -0.79480795E+01
  0.76297019E+00 -0.79844320E+01
  0.77135448E+00 -0.80174891E+01
  0.77973877E+00 -0.80470486E+01
  0.78812306E+00 -0.80729397E+01
  0.79650734E+00 -0.80950250E+01
  0.80489163E+00 -0.81131988E+01
  0.81327592E+00 -0.81273846E+01
  0.82166021E+00 -0.81375300E+01
  0.83004450E+00 -0.81436025E+01
  0.83845176E+00 -0.81455852E+01
  0.84685902E+00 -0.81454313E+01
  0.85526628E+00 -0.81447021E+01
  0.86367354E+00 -0.81433956E+01
  0.87208080E+00 -0.81415084E+01
  0.88048807E+00 -0.81390362E+01
  0.88889533E+00 -0.81359736E+01
  0.89730259E+00 -0.81323150E+01
  0.90570985E+00 -0.81280548E+01
  0.91411711E+00 -0.81231884E+01
  0.92252437E+00 -0.81177134E+01
  0.93093163E+00 -0.81116297E+01
  0.93933890E+00 -0.81049413E+01
  0.94774616E+00 -0.80976566E+01
  0.95615342E+00 -0.80897889E+01
  0.96456068E+00 -0.80813572E+01
  0.97296794E+00 -0.80723859E+01
  0.98137520E+00 -0.80629044E+01
  0.98978247E+00 -0.80529464E+01
  0.99818973E+00 -0.80425490E+01
  0.10065970E+01 -0.80317516E+01
  0.10150043E+01 -0.80205944E+01
  0.10234115E+01 -0.80091174E+01
  0.10318188E+01 -0.79973593E+01
  0.10402260E+01 -0.79853567E+01
  0.10486333E+01 -0.79731429E+01
  0.10570406E+01 -0.79607476E+01
  0.10654478E+01 -0.79481955E+01
  0.10738551E+01 -0.79355060E+01
  0.10822623E+01 -0.79226920E+01
  0.10906696E+01 -0.79097593E+01
  0.10990769E+01 -0.78967067E+01
  0.11074841E+01 -0.78835256E+01
  0.11158914E+01 -0.78702013E+01
  0.11242987E+01 -0.78567144E+01
  0.11327059E+01 -0.78430438E+01
  0.11411132E+01 -0.78291689E+01
  0.11495204E+01 -0.78150730E+01
  0.11579277E+01 -0.78007459E+01
  0.11663350E+01 -0.77861862E+01
  0.11747422E+01 -0.77714019E+01
  0.11831495E+01 -0.77564107E+01
  0.11915567E+01 -0.77412385E+01
  0.11999640E+01 -0.77259174E+01
  0.12083713E+01 -0.77104836E+01
  0.12167785E+01 -0.76949769E+01
  0.12251858E+01 -0.76794457E+01
  0.12335931E+01 -0.76639877E+01
  0.12420003E+01 -0.76493988E+01
  0.12504076E+01 -0.76778432E+01
  0.12588148E+01 -0.77324294E+01
  0.12672221E+01 -0.77875861E+01
  0.12756294E+01 -0.78428121E+01
  0.12840366E+01 -0.78978935E+01
  0.12924439E+01 -0.79526516E+01
  0.13008511E+01 -0.80069163E+01
  0.13092584E+01 -0.80605211E+01
  0.13176657E+01 -0.81133029E+01
  0.13260729E+01 -0.81651029E+01
  0.13344802E+01 -0.82157689E+01
  0.13428875E+01 -0.82651566E+01
  0.13512947E+01 -0.83131309E+01
  0.13597020E+01 -0.83595674E+01
  0.13681092E+01 -0.84043519E+01
  0.13765165E+01 -0.84473806E+01
