# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -18.41265     -18.41265
       0.00937     -18.41306     -18.41306
       0.01874     -18.41431     -18.41431
       0.02811     -18.41638     -18.41638
       0.03748     -18.41927     -18.41927
       0.04685     -18.42298     -18.42298
       0.05622     -18.42748     -18.42748
       0.06559     -18.43276     -18.43276
       0.07496     -18.43880     -18.43880
       0.08434     -18.44559     -18.44559
       0.09371     -18.45311     -18.45311
       0.10308     -18.46132     -18.46132
       0.11245     -18.47020     -18.47020
       0.12182     -18.47974     -18.47974
       0.13119     -18.48990     -18.48990
       0.14056     -18.50065     -18.50065
       0.14993     -18.51196     -18.51196
       0.15930     -18.52380     -18.52380
       0.16867     -18.53615     -18.53615
       0.17804     -18.54897     -18.54897
       0.18741     -18.56224     -18.56224
       0.19678     -18.57591     -18.57591
       0.20615     -18.58997     -18.58997
       0.21552     -18.60439     -18.60439
       0.22489     -18.61913     -18.61913
       0.23426     -18.63417     -18.63417
       0.24363     -18.64948     -18.64948
       0.25301     -18.66502     -18.66502
       0.26238     -18.68078     -18.68078
       0.27175     -18.69673     -18.69673
       0.28112     -18.71285     -18.71285
       0.29049     -18.72911     -18.72911
       0.29986     -18.74548     -18.74548
       0.30923     -18.76195     -18.76195
       0.31860     -18.77849     -18.77849
       0.32797     -18.79508     -18.79508
       0.33734     -18.81171     -18.81171
       0.34671     -18.82835     -18.82835
       0.35608     -18.84498     -18.84498
       0.36545     -18.86159     -18.86159
       0.37482     -18.87815     -18.87815
       0.38419     -18.89466     -18.89466
       0.39356     -18.91109     -18.91109
       0.40293     -18.92744     -18.92744
       0.41230     -18.94369     -18.94369
       0.42168     -18.95983     -18.95983
       0.43105     -18.97583     -18.97583
       0.44042     -18.99170     -18.99170
       0.44979     -19.00741     -19.00741
       0.45916     -19.02296     -19.02296
       0.46853     -19.03833     -19.03833
       0.47790     -19.05352     -19.05352
       0.48727     -19.06851     -19.06851
       0.49664     -19.08330     -19.08330
       0.50601     -19.09788     -19.09788
       0.51538     -19.11223     -19.11223
       0.52475     -19.12636     -19.12636
       0.53412     -19.14025     -19.14025
       0.54349     -19.15390     -19.15390
       0.55286     -19.16729     -19.16729
       0.56223     -19.18043     -19.18043
       0.57160     -19.19330     -19.19330
       0.58097     -19.20590     -19.20589
       0.59035     -19.21822     -19.21822
       0.59972     -19.23026     -19.23026
       0.60909     -19.24201     -19.24201
       0.61846     -19.25347     -19.25347
       0.62783     -19.26463     -19.26463
       0.63720     -19.27549     -19.27549
       0.64657     -19.28604     -19.28604
       0.65594     -19.29629     -19.29629
       0.66531     -19.30621     -19.30621
       0.67468     -19.31582     -19.31582
       0.68405     -19.32511     -19.32511
       0.69342     -19.33408     -19.33408
       0.70279     -19.34271     -19.34271
       0.71216     -19.35102     -19.35102
       0.72153     -19.35899     -19.35899
       0.73090     -19.36662     -19.36662
       0.74027     -19.37391     -19.37391
       0.74964     -19.38087     -19.38087
       0.75902     -19.38748     -19.38748
       0.76839     -19.39374     -19.39374
       0.77776     -19.39965     -19.39965
       0.78713     -19.40522     -19.40522
       0.79650     -19.41043     -19.41043
       0.80587     -19.41530     -19.41530
       0.81524     -19.41980     -19.41980
       0.82461     -19.42395     -19.42395
       0.83398     -19.42775     -19.42775
       0.84335     -19.43118     -19.43118
       0.85272     -19.43426     -19.43426
       0.86209     -19.43697     -19.43697
       0.87146     -19.43933     -19.43933
       0.88083     -19.44133     -19.44133
       0.89020     -19.44296     -19.44296
       0.89957     -19.44423     -19.44423
       0.90894     -19.44514     -19.44514
       0.91831     -19.44568     -19.44568
       0.92769     -19.44586     -19.44586
       0.92769     -19.44586     -19.44586
       0.94094     -19.44550     -19.44550
       0.95419     -19.44441     -19.44441
       0.96744     -19.44260     -19.44260
       0.98069     -19.44005     -19.44005
       0.99394     -19.43679     -19.43679
       1.00720     -19.43280     -19.43280
       1.02045     -19.42809     -19.42809
       1.03370     -19.42265     -19.42265
       1.04695     -19.41650     -19.41650
       1.06020     -19.40963     -19.40963
       1.07346     -19.40204     -19.40204
       1.08671     -19.39374     -19.39374
       1.09996     -19.38474     -19.38474
       1.11321     -19.37502     -19.37502
       1.12646     -19.36460     -19.36460
       1.13972     -19.35347     -19.35347
       1.15297     -19.34165     -19.34165
       1.16622     -19.32914     -19.32914
       1.17947     -19.31593     -19.31593
       1.19272     -19.30203     -19.30203
       1.20598     -19.28746     -19.28746
       1.21923     -19.27221     -19.27221
       1.23248     -19.25629     -19.25629
       1.24573     -19.23970     -19.23970
       1.25898     -19.22245     -19.22245
       1.27224     -19.20455     -19.20455
       1.28549     -19.18600     -19.18600
       1.29874     -19.16681     -19.16681
       1.31199     -19.14699     -19.14699
       1.32524     -19.12654     -19.12654
       1.33850     -19.10547     -19.10547
       1.35175     -19.08379     -19.08379
       1.36500     -19.06152     -19.06152
       1.37825     -19.03864     -19.03864
       1.39150     -19.01519     -19.01519
       1.40476     -18.99116     -18.99116
       1.41801     -18.96657     -18.96657
       1.43126     -18.94142     -18.94142
       1.44451     -18.91574     -18.91574
       1.45776     -18.88953     -18.88953
       1.47102     -18.86280     -18.86280
       1.48427     -18.83557     -18.83557
       1.49752     -18.80785     -18.80785
       1.51077     -18.77965     -18.77965
       1.52402     -18.75100     -18.75100
       1.53728     -18.72190     -18.72190
       1.55053     -18.69237     -18.69237
       1.56378     -18.66242     -18.66242
       1.57703     -18.63208     -18.63208
       1.59028     -18.60136     -18.60136
       1.60354     -18.57029     -18.57029
       1.61679     -18.53888     -18.53888
       1.63004     -18.50715     -18.50715
       1.64329     -18.47513     -18.47513
       1.65654     -18.44284     -18.44284
       1.66980     -18.41031     -18.41030
       1.68305     -18.37755     -18.37755
       1.69630     -18.34459     -18.34459
       1.70955     -18.31147     -18.31147
       1.72280     -18.27820     -18.27820
       1.73606     -18.24484     -18.24484
       1.74931     -18.21139     -18.21139
       1.76256     -18.17790     -18.17790
       1.77581     -18.14439     -18.14439
       1.78906     -18.11092     -18.11092
       1.80231     -18.07750     -18.07750
       1.81557     -18.04419     -18.04419
