# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -18.18393     -18.18393
       0.00928     -18.18434     -18.18434
       0.01855     -18.18558     -18.18558
       0.02783     -18.18763     -18.18763
       0.03711     -18.19049     -18.19049
       0.04638     -18.19415     -18.19415
       0.05566     -18.19860     -18.19860
       0.06494     -18.20383     -18.20383
       0.07421     -18.20981     -18.20981
       0.08349     -18.21652     -18.21652
       0.09277     -18.22394     -18.22394
       0.10205     -18.23206     -18.23206
       0.11132     -18.24085     -18.24085
       0.12060     -18.25028     -18.25028
       0.12988     -18.26031     -18.26031
       0.13915     -18.27093     -18.27093
       0.14843     -18.28211     -18.28211
       0.15771     -18.29382     -18.29382
       0.16698     -18.30602     -18.30602
       0.17626     -18.31868     -18.31868
       0.18554     -18.33179     -18.33179
       0.19481     -18.34530     -18.34530
       0.20409     -18.35919     -18.35919
       0.21337     -18.37343     -18.37343
       0.22264     -18.38798     -18.38798
       0.23192     -18.40283     -18.40283
       0.24120     -18.41795     -18.41795
       0.25047     -18.43330     -18.43330
       0.25975     -18.44886     -18.44886
       0.26903     -18.46460     -18.46460
       0.27831     -18.48051     -18.48051
       0.28758     -18.49655     -18.49655
       0.29686     -18.51270     -18.51270
       0.30614     -18.52895     -18.52895
       0.31541     -18.54527     -18.54527
       0.32469     -18.56164     -18.56164
       0.33397     -18.57804     -18.57804
       0.34324     -18.59445     -18.59445
       0.35252     -18.61085     -18.61085
       0.36180     -18.62723     -18.62723
       0.37107     -18.64357     -18.64357
       0.38035     -18.65984     -18.65984
       0.38963     -18.67605     -18.67605
       0.39890     -18.69218     -18.69218
       0.40818     -18.70820     -18.70820
       0.41746     -18.72410     -18.72410
       0.42674     -18.73988     -18.73988
       0.43601     -18.75552     -18.75552
       0.44529     -18.77101     -18.77101
       0.45457     -18.78634     -18.78634
       0.46384     -18.80149     -18.80149
       0.47312     -18.81647     -18.81647
       0.48240     -18.83124     -18.83124
       0.49167     -18.84582     -18.84582
       0.50095     -18.86019     -18.86019
       0.51023     -18.87433     -18.87433
       0.51950     -18.88825     -18.88825
       0.52878     -18.90194     -18.90194
       0.53806     -18.91539     -18.91539
       0.54733     -18.92858     -18.92858
       0.55661     -18.94152     -18.94152
       0.56589     -18.95420     -18.95420
       0.57516     -18.96662     -18.96662
       0.58444     -18.97875     -18.97875
       0.59372     -18.99061     -18.99061
       0.60300     -19.00219     -19.00219
       0.61227     -19.01348     -19.01348
       0.62155     -19.02447     -19.02447
       0.63083     -19.03516     -19.03516
       0.64010     -19.04556     -19.04556
       0.64938     -19.05565     -19.05565
       0.65866     -19.06543     -19.06543
       0.66793     -19.07489     -19.07489
       0.67721     -19.08404     -19.08404
       0.68649     -19.09287     -19.09287
       0.69576     -19.10137     -19.10137
       0.70504     -19.10955     -19.10955
       0.71432     -19.11740     -19.11740
       0.72359     -19.12492     -19.12492
       0.73287     -19.13210     -19.13210
       0.74215     -19.13895     -19.13895
       0.75142     -19.14546     -19.14546
       0.76070     -19.15162     -19.15162
       0.76998     -19.15745     -19.15745
       0.77926     -19.16293     -19.16293
       0.78853     -19.16806     -19.16806
       0.79781     -19.17285     -19.17285
       0.80709     -19.17729     -19.17729
       0.81636     -19.18137     -19.18137
       0.82564     -19.18511     -19.18511
       0.83492     -19.18849     -19.18849
       0.84419     -19.19152     -19.19152
       0.85347     -19.19420     -19.19420
       0.86275     -19.19652     -19.19652
       0.87202     -19.19848     -19.19848
       0.88130     -19.20009     -19.20009
       0.89058     -19.20134     -19.20134
       0.89985     -19.20224     -19.20224
       0.90913     -19.20277     -19.20277
       0.91841     -19.20295     -19.20295
       0.91841     -19.20295     -19.20295
       0.93153     -19.20260     -19.20260
       0.94465     -19.20152     -19.20152
       0.95777     -19.19973     -19.19973
       0.97089     -19.19723     -19.19723
       0.98401     -19.19401     -19.19401
       0.99712     -19.19008     -19.19008
       1.01024     -19.18544     -19.18544
       1.02336     -19.18009     -19.18009
       1.03648     -19.17403     -19.17403
       1.04960     -19.16727     -19.16727
       1.06272     -19.15980     -19.15980
       1.07584     -19.15162     -19.15162
       1.08896     -19.14275     -19.14275
       1.10208     -19.13318     -19.13318
       1.11520     -19.12291     -19.12291
       1.12832     -19.11195     -19.11195
       1.14144     -19.10031     -19.10031
       1.15456     -19.08798     -19.08798
       1.16768     -19.07496     -19.07496
       1.18080     -19.06128     -19.06128
       1.19392     -19.04692     -19.04692
       1.20704     -19.03189     -19.03189
       1.22016     -19.01620     -19.01620
       1.23327     -18.99985     -18.99985
       1.24639     -18.98285     -18.98285
       1.25951     -18.96520     -18.96520
       1.27263     -18.94692     -18.94692
       1.28575     -18.92800     -18.92800
       1.29887     -18.90845     -18.90845
       1.31199     -18.88828     -18.88828
       1.32511     -18.86750     -18.86750
       1.33823     -18.84612     -18.84612
       1.35135     -18.82414     -18.82414
       1.36447     -18.80157     -18.80157
       1.37759     -18.77843     -18.77843
       1.39071     -18.75471     -18.75471
       1.40383     -18.73044     -18.73044
       1.41695     -18.70561     -18.70561
       1.43007     -18.68025     -18.68025
       1.44319     -18.65436     -18.65436
       1.45631     -18.62796     -18.62796
       1.46943     -18.60105     -18.60105
       1.48254     -18.57365     -18.57365
       1.49566     -18.54578     -18.54578
       1.50878     -18.51744     -18.51744
       1.52190     -18.48866     -18.48866
       1.53502     -18.45944     -18.45944
       1.54814     -18.42980     -18.42980
       1.56126     -18.39978     -18.39978
       1.57438     -18.36937     -18.36937
       1.58750     -18.33859     -18.33859
       1.60062     -18.30747     -18.30747
       1.61374     -18.27602     -18.27602
       1.62686     -18.24428     -18.24428
       1.63998     -18.21224     -18.21224
       1.65310     -18.17996     -18.17996
       1.66622     -18.14744     -18.14744
       1.67934     -18.11472     -18.11472
       1.69246     -18.08181     -18.08181
       1.70558     -18.04875     -18.04875
       1.71869     -18.01556     -18.01556
       1.73181     -17.98228     -17.98228
       1.74493     -17.94893     -17.94893
       1.75805     -17.91556     -17.91556
       1.77117     -17.88218     -17.88218
       1.78429     -17.84886     -17.84886
       1.79741     -17.81561     -17.81561
       1.81053     -17.78248     -17.78248
       1.82365     -17.74953     -17.74953
       1.83677     -17.71676     -17.71676
       1.84989     -17.68425     -17.68425
       1.86301     -17.65205     -17.65205
       1.87613     -17.62019     -17.62019
       1.88925     -17.58874     -17.58874
       1.90237     -17.55775     -17.55775
       1.91549     -17.52727     -17.52727
       1.92861     -17.49736     -17.49736
       1.94173     -17.46809     -17.46809
       1.95484     -17.43951     -17.43951
       1.96796     -17.41169     -17.41169
       1.98108     -17.38471     -17.38471
       1.99420     -17.35861     -17.35861
       2.00732     -17.33349     -17.33349
       2.02044     -17.30943     -17.30943
       2.03356     -17.28646     -17.28646
       2.04668     -17.26468     -17.26468
       2.05980     -17.24416     -17.24416
       2.07292     -17.22496     -17.22496
       2.08604     -17.20715     -17.20715
       2.09916     -17.19080     -17.19080
       2.11228     -17.17598     -17.17598
