# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -18.01973     -18.01973
       0.00919     -18.02015     -18.02015
       0.01837     -18.02138     -18.02138
       0.02756     -18.02343     -18.02343
       0.03674     -18.02629     -18.02629
       0.04593     -18.02995     -18.02995
       0.05511     -18.03440     -18.03440
       0.06430     -18.03963     -18.03963
       0.07348     -18.04560     -18.04560
       0.08267     -18.05231     -18.05231
       0.09185     -18.05973     -18.05973
       0.10104     -18.06785     -18.06785
       0.11022     -18.07663     -18.07663
       0.11941     -18.08604     -18.08604
       0.12859     -18.09607     -18.09607
       0.13778     -18.10668     -18.10668
       0.14696     -18.11784     -18.11784
       0.15615     -18.12953     -18.12953
       0.16533     -18.14171     -18.14171
       0.17452     -18.15435     -18.15435
       0.18370     -18.16742     -18.16742
       0.19289     -18.18090     -18.18090
       0.20207     -18.19476     -18.19476
       0.21126     -18.20895     -18.20895
       0.22044     -18.22347     -18.22347
       0.22963     -18.23827     -18.23827
       0.23881     -18.25333     -18.25333
       0.24800     -18.26862     -18.26862
       0.25718     -18.28411     -18.28411
       0.26637     -18.29980     -18.29980
       0.27555     -18.31564     -18.31564
       0.28474     -18.33161     -18.33161
       0.29392     -18.34769     -18.34769
       0.30311     -18.36387     -18.36387
       0.31229     -18.38010     -18.38010
       0.32148     -18.39639     -18.39639
       0.33066     -18.41270     -18.41270
       0.33985     -18.42903     -18.42903
       0.34903     -18.44534     -18.44534
       0.35822     -18.46163     -18.46163
       0.36740     -18.47787     -18.47787
       0.37659     -18.49406     -18.49406
       0.38577     -18.51017     -18.51017
       0.39496     -18.52619     -18.52619
       0.40414     -18.54211     -18.54211
       0.41333     -18.55791     -18.55791
       0.42251     -18.57359     -18.57359
       0.43170     -18.58912     -18.58912
       0.44088     -18.60451     -18.60451
       0.45007     -18.61973     -18.61973
       0.45925     -18.63478     -18.63478
       0.46844     -18.64964     -18.64964
       0.47762     -18.66431     -18.66431
       0.48681     -18.67878     -18.67878
       0.49599     -18.69304     -18.69304
       0.50518     -18.70708     -18.70708
       0.51436     -18.72090     -18.72090
       0.52355     -18.73448     -18.73448
       0.53273     -18.74782     -18.74782
       0.54192     -18.76092     -18.76092
       0.55110     -18.77376     -18.77376
       0.56029     -18.78634     -18.78633
       0.56947     -18.79865     -18.79865
       0.57866     -18.81069     -18.81069
       0.58784     -18.82245     -18.82245
       0.59703     -18.83394     -18.83394
       0.60621     -18.84513     -18.84513
       0.61540     -18.85603     -18.85603
       0.62458     -18.86664     -18.86664
       0.63377     -18.87695     -18.87695
       0.64295     -18.88695     -18.88695
       0.65214     -18.89665     -18.89665
       0.66132     -18.90603     -18.90603
       0.67051     -18.91510     -18.91510
       0.67969     -18.92386     -18.92386
       0.68888     -18.93229     -18.93229
       0.69806     -18.94040     -18.94040
       0.70725     -18.94818     -18.94818
       0.71643     -18.95563     -18.95563
       0.72562     -18.96275     -18.96275
       0.73480     -18.96953     -18.96953
       0.74399     -18.97599     -18.97599
       0.75317     -18.98210     -18.98210
       0.76236     -18.98787     -18.98787
       0.77154     -18.99330     -18.99330
       0.78073     -18.99839     -18.99839
       0.78991     -19.00314     -19.00314
       0.79910     -19.00754     -19.00754
       0.80828     -19.01159     -19.01159
       0.81747     -19.01529     -19.01529
       0.82665     -19.01864     -19.01864
       0.83584     -19.02164     -19.02164
       0.84502     -19.02430     -19.02430
       0.85421     -19.02659     -19.02659
       0.86339     -19.02854     -19.02854
       0.87258     -19.03013     -19.03013
       0.88176     -19.03137     -19.03137
       0.89095     -19.03226     -19.03226
       0.90013     -19.03279     -19.03279
       0.90932     -19.03297     -19.03297
       0.90932     -19.03297     -19.03297
       0.92230     -19.03261     -19.03261
       0.93529     -19.03155     -19.03155
       0.94828     -19.02978     -19.02978
       0.96127     -19.02730     -19.02730
       0.97426     -19.02411     -19.02411
       0.98725     -19.02022     -19.02022
       1.00024     -19.01562     -19.01562
       1.01323     -19.01032     -19.01032
       1.02622     -19.00432     -19.00432
       1.03921     -18.99761     -18.99761
       1.05220     -18.99020     -18.99020
       1.06519     -18.98210     -18.98210
       1.07818     -18.97331     -18.97331
       1.09117     -18.96382     -18.96382
       1.10416     -18.95364     -18.95364
       1.11715     -18.94278     -18.94278
       1.13014     -18.93123     -18.93123
       1.14313     -18.91900     -18.91900
       1.15612     -18.90610     -18.90610
       1.16911     -18.89252     -18.89252
       1.18210     -18.87828     -18.87828
       1.19509     -18.86337     -18.86337
       1.20807     -18.84781     -18.84781
       1.22106     -18.83159     -18.83159
       1.23405     -18.81472     -18.81472
       1.24704     -18.79721     -18.79721
       1.26003     -18.77907     -18.77907
       1.27302     -18.76029     -18.76029
       1.28601     -18.74089     -18.74089
       1.29900     -18.72086     -18.72086
       1.31199     -18.70023     -18.70023
       1.32498     -18.67900     -18.67900
       1.33797     -18.65716     -18.65716
       1.35096     -18.63474     -18.63474
       1.36395     -18.61174     -18.61174
       1.37694     -18.58818     -18.58818
       1.38993     -18.56405     -18.56405
       1.40292     -18.53937     -18.53937
       1.41591     -18.51415     -18.51415
       1.42890     -18.48840     -18.48840
       1.44189     -18.46213     -18.46213
       1.45488     -18.43535     -18.43535
       1.46787     -18.40808     -18.40808
       1.48086     -18.38032     -18.38032
       1.49384     -18.35210     -18.35210
       1.50683     -18.32343     -18.32343
       1.51982     -18.29431     -18.29431
       1.53281     -18.26477     -18.26477
       1.54580     -18.23482     -18.23482
       1.55879     -18.20448     -18.20448
       1.57178     -18.17376     -18.17376
       1.58477     -18.14269     -18.14269
       1.59776     -18.11129     -18.11129
       1.61075     -18.07957     -18.07957
       1.62374     -18.04755     -18.04755
       1.63673     -18.01526     -18.01526
       1.64972     -17.98273     -17.98273
       1.66271     -17.94996     -17.94996
       1.67570     -17.91699     -17.91699
       1.68869     -17.88386     -17.88386
       1.70168     -17.85058     -17.85058
       1.71467     -17.81718     -17.81718
       1.72766     -17.78370     -17.78370
       1.74065     -17.75017     -17.75017
       1.75364     -17.71662     -17.71662
       1.76663     -17.68308     -17.68308
       1.77962     -17.64960     -17.64960
       1.79260     -17.61622     -17.61622
       1.80559     -17.58297     -17.58297
       1.81858     -17.54989     -17.54989
       1.83157     -17.51705     -17.51705
       1.84456     -17.48449     -17.48449
       1.85755     -17.45224     -17.45224
       1.87054     -17.42037     -17.42037
       1.88353     -17.38893     -17.38893
       1.89652     -17.35798     -17.35798
       1.90951     -17.32758     -17.32758
       1.92250     -17.29778     -17.29778
