# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.60729     -17.60729
       0.00901     -17.60769     -17.60769
       0.01801     -17.60889     -17.60889
       0.02702     -17.61088     -17.61088
       0.03603     -17.61366     -17.61366
       0.04503     -17.61722     -17.61722
       0.05404     -17.62154     -17.62154
       0.06305     -17.62661     -17.62661
       0.07205     -17.63242     -17.63242
       0.08106     -17.63894     -17.63894
       0.09007     -17.64614     -17.64614
       0.09907     -17.65403     -17.65403
       0.10808     -17.66256     -17.66256
       0.11709     -17.67170     -17.67170
       0.12609     -17.68144     -17.68144
       0.13510     -17.69173     -17.69173
       0.14411     -17.70258     -17.70258
       0.15311     -17.71392     -17.71392
       0.16212     -17.72574     -17.72574
       0.17113     -17.73802     -17.73802
       0.18013     -17.75071     -17.75071
       0.18914     -17.76379     -17.76379
       0.19815     -17.77723     -17.77723
       0.20715     -17.79101     -17.79101
       0.21616     -17.80509     -17.80509
       0.22517     -17.81945     -17.81945
       0.23417     -17.83407     -17.83407
       0.24318     -17.84890     -17.84890
       0.25219     -17.86394     -17.86394
       0.26119     -17.87915     -17.87915
       0.27020     -17.89451     -17.89451
       0.27921     -17.91000     -17.91000
       0.28821     -17.92560     -17.92560
       0.29722     -17.94128     -17.94128
       0.30623     -17.95703     -17.95703
       0.31523     -17.97282     -17.97282
       0.32424     -17.98864     -17.98864
       0.33325     -18.00447     -18.00447
       0.34225     -18.02028     -18.02028
       0.35126     -18.03607     -18.03607
       0.36027     -18.05182     -18.05182
       0.36927     -18.06751     -18.06751
       0.37828     -18.08312     -18.08312
       0.38729     -18.09865     -18.09865
       0.39629     -18.11408     -18.11408
       0.40530     -18.12940     -18.12940
       0.41431     -18.14459     -18.14459
       0.42331     -18.15965     -18.15965
       0.43232     -18.17455     -18.17455
       0.44133     -18.18930     -18.18930
       0.45033     -18.20388     -18.20388
       0.45934     -18.21829     -18.21829
       0.46835     -18.23250     -18.23250
       0.47735     -18.24652     -18.24652
       0.48636     -18.26034     -18.26034
       0.49537     -18.27394     -18.27394
       0.50437     -18.28733     -18.28732
       0.51338     -18.30048     -18.30048
       0.52239     -18.31341     -18.31341
       0.53139     -18.32609     -18.32609
       0.54040     -18.33853     -18.33853
       0.54941     -18.35071     -18.35071
       0.55841     -18.36264     -18.36264
       0.56742     -18.37431     -18.37431
