# Kpath             Spin-Up       Spin-Down
# Band    1
       0.00000     -17.43949     -17.43949
       0.00892     -17.43989     -17.43989
       0.01784     -17.44107     -17.44107
       0.02676     -17.44305     -17.44305
       0.03568     -17.44580     -17.44580
       0.04460     -17.44934     -17.44934
       0.05352     -17.45363     -17.45363
       0.06244     -17.45866     -17.45866
       0.07136     -17.46443     -17.46443
       0.08028     -17.47090     -17.47090
       0.08920     -17.47805     -17.47805
       0.09812     -17.48588     -17.48588
       0.10704     -17.49434     -17.49434
       0.11596     -17.50342     -17.50342
       0.12488     -17.51308     -17.51308
       0.13380     -17.52329     -17.52329
       0.14272     -17.53404     -17.53404
       0.15164     -17.54530     -17.54530
       0.16056     -17.55702     -17.55702
       0.16948     -17.56919     -17.56919
       0.17840     -17.58177     -17.58177
       0.18732     -17.59474     -17.59474
       0.19624     -17.60806     -17.60806
       0.20516     -17.62172     -17.62172
       0.21408     -17.63568     -17.63568
       0.22300     -17.64991     -17.64991
       0.23192     -17.66439     -17.66439
       0.24084     -17.67908     -17.67908
       0.24976     -17.69398     -17.69398
       0.25868     -17.70905     -17.70905
       0.26760     -17.72426     -17.72426
       0.27652     -17.73960     -17.73960
       0.28544     -17.75505     -17.75505
       0.29436     -17.77058     -17.77058
       0.30328     -17.78617     -17.78617
       0.31220     -17.80180     -17.80180
       0.32112     -17.81746     -17.81746
       0.33004     -17.83313     -17.83313
       0.33896     -17.84878     -17.84878
       0.34788     -17.86440     -17.86440
       0.35680     -17.87998     -17.87998
       0.36572     -17.89550     -17.89550
       0.37464     -17.91095     -17.91095
       0.38356     -17.92631     -17.92631
       0.39248     -17.94157     -17.94157
       0.40140     -17.95672     -17.95672
       0.41032     -17.97175     -17.97175
       0.41924     -17.98664     -17.98664
       0.42816     -18.00138     -18.00138
       0.43708     -18.01597     -18.01597
       0.44600     -18.03039     -18.03039
       0.45492     -18.04463     -18.04463
       0.46384     -18.05869     -18.05869
       0.47276     -18.07255     -18.07255
       0.48168     -18.08621     -18.08621
       0.49060     -18.09966     -18.09966
       0.49952     -18.11289     -18.11289
       0.50844     -18.12590     -18.12590
       0.51736     -18.13867     -18.13867
       0.52628     -18.15121     -18.15121
       0.53520     -18.16350     -18.16350
       0.54412     -18.17555     -18.17555
       0.55304     -18.18734     -18.18734
       0.56196     -18.19886     -18.19886
       0.57088     -18.21013     -18.21013
       0.57980     -18.22112     -18.22112
       0.58872     -18.23183     -18.23183
       0.59764     -18.24227     -18.24227
       0.60656     -18.25242     -18.25242
       0.61548     -18.26228     -18.26228
       0.62440     -18.27185     -18.27185
       0.63332     -18.28113     -18.28113
       0.64224     -18.29011     -18.29011
       0.65116     -18.29879     -18.29879
       0.66008     -18.30716     -18.30716
       0.66900     -18.31523     -18.31523
       0.67792     -18.32298     -18.32298
       0.68684     -18.33043     -18.33043
       0.69576     -18.33756     -18.33756
       0.70468     -18.34437     -18.34437
       0.71360     -18.35086     -18.35086
       0.72252     -18.35703     -18.35703
       0.73144     -18.36288     -18.36288
       0.74036     -18.36840     -18.36840
       0.74928     -18.37360     -18.37360
       0.75820     -18.37847     -18.37847
       0.76712     -18.38300     -18.38300
       0.77604     -18.38721     -18.38721
       0.78496     -18.39108     -18.39108
       0.79388     -18.39462     -18.39462
       0.80280     -18.39783     -18.39783
       0.81172     -18.40070     -18.40070
       0.82064     -18.40324     -18.40324
       0.82956     -18.40544     -18.40544
       0.83848     -18.40730     -18.40730
       0.84740     -18.40882     -18.40882
       0.85632     -18.41001     -18.41001
       0.86524     -18.41085     -18.41085
       0.87416     -18.41136     -18.41136
       0.88308     -18.41153     -18.41153
       0.88308     -18.41153     -18.41153
       0.89570     -18.41119     -18.41119
       0.90831     -18.41018     -18.41018
       0.92093     -18.40848     -18.40848
       0.93354     -18.40611     -18.40611
       0.94616     -18.40306     -18.40306
       0.95877     -18.39934     -18.39934
       0.97139     -18.39494     -18.39494
       0.98400     -18.38987     -18.38987
       0.99662     -18.38413     -18.38413
       1.00923     -18.37771     -18.37771
       1.02185     -18.37062     -18.37062
       1.03446     -18.36287     -18.36287
       1.04708     -18.35445     -18.35445
       1.05969     -18.34537     -18.34537
       1.07231     -18.33563     -18.33563
       1.08492     -18.32523     -18.32523
       1.09754     -18.31418     -18.31418
       1.11015     -18.30247     -18.30247
       1.12277     -18.29012     -18.29012
       1.13538     -18.27711     -18.27711
       1.14800     -18.26347     -18.26347
       1.16061     -18.24919     -18.24919
       1.17323     -18.23427     -18.23427
       1.18584     -18.21872     -18.21872
       1.19846     -18.20255     -18.20255
       1.21107     -18.18575     -18.18575
       1.22369     -18.16835     -18.16835
       1.23630     -18.15033     -18.15033
       1.24892     -18.13170     -18.13170
       1.26153     -18.11249     -18.11249
       1.27415     -18.09267     -18.09267
       1.28676     -18.07227     -18.07227
       1.29937     -18.05129     -18.05129
       1.31199     -18.02973     -18.02973
       1.32460     -18.00762     -18.00762
       1.33722     -17.98494     -17.98494
       1.34983     -17.96172     -17.96172
       1.36245     -17.93795     -17.93795
       1.37506     -17.91366     -17.91366
       1.38768     -17.88884     -17.88884
       1.40029     -17.86352     -17.86352
       1.41291     -17.83770     -17.83770
       1.42552     -17.81137     -17.81137
       1.43814     -17.78457     -17.78457
       1.45075     -17.75730     -17.75730
       1.46337     -17.72957     -17.72957
       1.47598     -17.70140     -17.70140
       1.48860     -17.67280     -17.67280
       1.50121     -17.64378     -17.64378
       1.51383     -17.61437     -17.61437
       1.52644     -17.58456     -17.58456
       1.53906     -17.55438     -17.55438
       1.55167     -17.52386     -17.52386
       1.56429     -17.49299     -17.49299
       1.57690     -17.46182     -17.46182
       1.58952     -17.43034     -17.43034
       1.60213     -17.39859     -17.39859
       1.61475     -17.36659     -17.36659
       1.62736     -17.33435     -17.33435
       1.63998     -17.30190     -17.30190
       1.65259     -17.26927     -17.26927
       1.66521     -17.23649     -17.23649
       1.67782     -17.20358     -17.20358
       1.69044     -17.17057     -17.17057
       1.70305     -17.13749     -17.13749
       1.71567     -17.10437     -17.10437
       1.72828     -17.07126     -17.07126
       1.74089     -17.03819     -17.03819
       1.75351     -17.00521     -17.00521
       1.76612     -16.97232     -16.97232
       1.77874     -16.93959     -16.93959
       1.79135     -16.90708     -16.90708
       1.80397     -16.87481     -16.87481
       1.81658     -16.84284     -16.84284
       1.82920     -16.81124     -16.81124
       1.84181     -16.78005     -16.78005
       1.85443     -16.74933     -16.74933
       1.86704     -16.71915     -16.71915
       1.87966     -16.68958     -16.68958
